	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> T 2m -> Povp. -> °C	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Rel. vl. 2m -> Povp. -> %	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Stab.atm. -> Stabilnost ->  PG	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Gl. son. sev. -> Povp. ->  W/m2	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Zr. tlak -> Povp. ->  mB	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Veter 10m -> Skal. ->  m/s
28/05/2015 03:00	8.9	94	7	-11	1001.2	0.8
28/05/2015 03:30	8.1	96	7	-10	1001.1	1.0
28/05/2015 04:00	7.0	96	7	-10	1001.1	1.2
28/05/2015 04:30	6.7	96	7	-8	1001.3	1.1
28/05/2015 05:00	7.1	95	7	11	1001.4	0.8
28/05/2015 05:30	7.9	94	7	44	1001.5	0.5
28/05/2015 06:00	8.6	90	6	75	1001.7	0.7
28/05/2015 06:30	9.9	81	1	128	1001.9	0.5
28/05/2015 07:00	11.5	76	1	251	1002.1	0.7
28/05/2015 07:30	13.5	57	1		1002.2	1.0
28/05/2015 08:00	13.8	50	1		1002.2	1.5
28/05/2015 08:30	14.3	50	1	686	1002.1	2.2
28/05/2015 09:00	14.6	49	1	580	1002.0	1.2
28/05/2015 09:30	15.2	46	1	821	1001.9	1.8
28/05/2015 10:00	15.2	46	1	670	1001.8	2.1
28/05/2015 10:30	16.3	44	1	1034	1001.5	1.9
28/05/2015 11:00	16.5	44	1	1004	1001.2	2.3
28/05/2015 11:30	17.0	43	1	1039	1000.9	2.2
28/05/2015 12:00	17.5	43	1	933	1000.7	2.1
28/05/2015 12:30	17.5	43	1	666	1000.5	1.6
28/05/2015 13:00	18.1	42	1	767	1000.4	1.9
28/05/2015 13:30	18.2	41	1	880	1000.1	2.1
28/05/2015 14:00	18.0	41	1	652	1000.0	1.9
28/05/2015 14:30	18.6	40	1	673	999.7	1.5
28/05/2015 15:00	19.3	39	1	747	999.5	1.9
28/05/2015 15:30	19.0	38	1	661	999.2	1.8
28/05/2015 16:00	19.3	38	1	575	998.9	1.6
28/05/2015 16:30	19.5	38	1	482	998.7	1.9
28/05/2015 17:00	19.2	39	1	388	998.4	2.0
28/05/2015 17:30	18.5	43	2	258	998.4	3.0
28/05/2015 18:00	18.4	46	1	225	998.4	2.7
28/05/2015 18:30	17.9	48	5	153	998.4	2.8
28/05/2015 19:00	17.3	51	6	66	998.4	2.0
28/05/2015 19:30	16.3	57	7	9	998.3	1.4
28/05/2015 20:00	15.0	63	7	-6	998.4	1.6
28/05/2015 20:30	13.3	72	7	-6	998.6	1.3
28/05/2015 21:00	11.2	84	7	-6	998.8	0.8
28/05/2015 21:30	9.8	91	7	-6	998.8	1.0
28/05/2015 22:00	9.4	92	7	-6	998.8	1.0
28/05/2015 22:30	8.8	94	7	-6	998.8	0.9
28/05/2015 23:00	8.4	95	7	-5	998.8	1.1
28/05/2015 23:30	8.3	95	7	-5	998.8	1.2
29/05/2015 00:00	7.9	96	7	-5	998.7	0.6
29/05/2015 00:30	7.5	97	7	-5	998.6	0.4
29/05/2015 01:00	7.0	98	7	-5	998.6	0.5
29/05/2015 01:30	6.9	99	7	-5	998.6	0.3
29/05/2015 02:00	6.3	99	7	-4	998.5	0.4
29/05/2015 02:30	6.1	100	7	-5	998.5	0.7
29/05/2015 03:00	6.2	100	7	-5	998.5	0.8
29/05/2015 03:30	6.1	100	7	-5	998.4	0.6
29/05/2015 04:00	5.6	100	7	-5	998.4	0.8
29/05/2015 04:30	6.0	100	7	-2	998.6	0.4
29/05/2015 05:00	5.6	100	7	22	998.7	0.8
29/05/2015 05:30	7.2	100	7	79	998.9	1.5
29/05/2015 06:00	8.7	99	3	159	999.1	1.4
29/05/2015 06:30	10.5	87	1	243	999.1	0.8
29/05/2015 07:00	11.9	80	1	319	999.1	0.9
29/05/2015 07:30	12.3	80	2	410	999.2	1.6
29/05/2015 08:00	13.5	74	1	499	999.1	1.5
29/05/2015 08:30	15.0	67	1	578	998.8	1.4
29/05/2015 09:00	16.3	65	1	635	998.8	1.5
29/05/2015 09:30	17.3	63	1	672	998.7	1.4
29/05/2015 10:00	18.8	59	1	719	998.5	1.3
29/05/2015 10:30	19.5	56	1	717	998.3	1.5
29/05/2015 11:00	20.0	55	1	702	998.1	1.3
29/05/2015 11:30	20.8	54	1	786	997.9	1.5
29/05/2015 12:00	21.5	54	1	884	997.7	1.5
29/05/2015 12:30	22.3	53	1	887	997.3	2.0
29/05/2015 13:00	23.2	48	1	876	997.0	2.3
29/05/2015 13:30	23.9	44	1	853	996.6	2.9
29/05/2015 14:00	24.5	40	1	818	996.2	3.0
29/05/2015 14:30	24.9	35	2	769	995.9	3.8
29/05/2015 15:00	25.1	34	2	707	995.6	3.7
29/05/2015 15:30	25.2	32	1	619	995.3	3.0
29/05/2015 16:00	25.0	33	2	558	995.1	3.2
29/05/2015 16:30	24.8	34	2	440	994.8	3.3
29/05/2015 17:00	24.5	35	2	374	994.6	3.4
29/05/2015 17:30	24.2	37	4	313	994.3	3.2
29/05/2015 18:00	23.7	39	6	199	994.3	2.9
29/05/2015 18:30	23.3	40	7	129	994.3	2.5
29/05/2015 19:00	22.6	42	7	68	994.3	2.2
29/05/2015 19:30	21.9	43	7	11	994.4	2.0
29/05/2015 20:00	19.5	55	7	-6	994.6	0.9
29/05/2015 20:30	16.4	71	7	-5	994.8	1.0
29/05/2015 21:00	14.5	82	7	-5	995.0	1.4
29/05/2015 21:30	13.8	83	7	-5	995.0	1.6
29/05/2015 22:00	13.1	85	7	-5	994.9	1.9
29/05/2015 22:30	12.7	86	7	-6	994.9	1.2
29/05/2015 23:00	11.5	91	7	-6	994.9	0.8
29/05/2015 23:30	10.8	95	7	-6	994.8	1.1
30/05/2015 00:00	11.0	95	7	-6	994.8	1.1
30/05/2015 00:30	10.3	95	7	-5	994.9	0.4
30/05/2015 01:00	9.8	98	7	-5	994.9	1.0
30/05/2015 01:30	10.1	98	7	-5	994.7	1.6
30/05/2015 02:00	10.0	98	7	-5	994.6	1.5
30/05/2015 02:30	9.8	98	7	-5	994.6	1.4
30/05/2015 03:00	9.7	99	7	-5	994.5	1.5
30/05/2015 03:30	9.3	99	7	-6	994.4	1.7
30/05/2015 04:00	9.4	100	7	-5	994.6	1.2
30/05/2015 04:30	9.4	100	7	-0	994.8	1.2
30/05/2015 05:00	9.6	100	7	32	995.0	1.0
30/05/2015 05:30	10.2	99	7	69	995.1	1.3
30/05/2015 06:00	11.2	94	6	137	995.3	1.0
30/05/2015 06:30	13.5	85	1	216	995.5	1.0
30/05/2015 07:00	16.3	71	1	303	995.6	2.0
30/05/2015 07:30	17.7	64	1	387	995.6	2.3
30/05/2015 08:00	18.6	64	1	469	995.6	2.1
30/05/2015 08:30	20.1	58	1	545	995.6	2.3
30/05/2015 09:00	21.2	52	2	612	995.7	3.4
30/05/2015 09:30	21.9	51	2	681	995.6	3.4
30/05/2015 10:00	22.7	51	1	728	995.7	3.0
30/05/2015 10:30	23.4	49	2	779	995.7	3.3
30/05/2015 11:00	24.2	47	1	825	995.7	2.7
30/05/2015 11:30	25.2	44	1	888	995.5	2.3
30/05/2015 12:00	25.7	41	1	898	995.4	1.8
30/05/2015 12:30	25.6	41	1	876	995.2	2.5
30/05/2015 13:00	26.2	38	1	868	995.1	2.4
30/05/2015 13:30	26.0	39	1	693	994.8	2.0
30/05/2015 14:00	26.4	37	1	754	994.7	1.6
30/05/2015 14:30	26.3	36	1	592	994.6	1.3
30/05/2015 15:00	27.2	34	1	689	994.4	1.1
30/05/2015 15:30	27.3	34	2	503	994.2	1.3
30/05/2015 16:00	26.7	36	3	424	994.1	1.4
30/05/2015 16:30	26.6	36	1	296	994.0	1.7
30/05/2015 17:00	26.2	38	6	192	993.9	2.0
30/05/2015 17:30	25.5	42	6	124	994.0	2.1
30/05/2015 18:00	23.9	49	5	27	994.3	3.7
30/05/2015 18:30	21.5	56	5	52	994.4	5.3
30/05/2015 19:00	20.8	61	6	11	994.5	2.6
30/05/2015 19:30	19.7	69	6	-1	995.3	1.9
30/05/2015 20:00	19.8	65	6	-6	996.1	2.4
30/05/2015 20:30	19.0	73	7	-6	996.4	1.5
30/05/2015 21:00	18.4	75	7	-5	996.8	1.0
30/05/2015 21:30	18.1	76	6	-6	997.1	1.7
30/05/2015 22:00	18.1	74	4	-6	997.5	4.5
30/05/2015 22:30	17.8	73	4	-6	997.7	5.0
30/05/2015 23:00	17.3	77	6	-5	998.2	2.0
30/05/2015 23:30	16.3	83	7	-5	998.4	0.9
31/05/2015 00:00	15.4	88	7	-5	998.6	0.6
31/05/2015 00:30	14.9	91	7	-6	998.7	0.4
31/05/2015 01:00	14.9	92	7	-6	998.9	0.7
31/05/2015 01:30	14.7	92	7	-5	999.1	0.8
31/05/2015 02:00	14.2	94	7	-6	999.1	0.6
31/05/2015 02:30	14.8	88	7	-6	999.2	0.5
31/05/2015 03:00	14.5	92	7	-6	999.2	1.2
31/05/2015 03:30	14.9	91	7	-5	999.5	0.9
31/05/2015 04:00	15.9	82	7	-5	999.9	1.3
31/05/2015 04:30	15.2	92	7	-5	1000.1	1.1
31/05/2015 05:00	14.9	95	7	-2	1000.4	0.7
31/05/2015 05:30	14.9	96	7	13	1000.5	1.1
31/05/2015 06:00	15.0	96	6	13	1000.9	1.0
31/05/2015 06:30	15.1	95	6	16	1001.1	0.6
31/05/2015 07:00	15.3	93	4	17	1001.3	0.7
31/05/2015 07:30	15.4	95	6	20	1001.6	0.7
31/05/2015 08:00	15.2	96	6	33	1001.7	0.9
31/05/2015 08:30	15.5	91	2	60	1001.9	0.8
31/05/2015 09:00	16.0	85	1	166	1002.0	1.1
31/05/2015 09:30	17.2	79	1	414	1002.0	1.1
31/05/2015 10:00	17.8	75	1	380	1002.0	1.1
31/05/2015 10:30	18.6	72	1	413	1001.9	0.9
31/05/2015 11:00	18.8	72	1	464	1001.9	1.8
31/05/2015 11:30	19.4	67	1	566	1001.9	1.5
31/05/2015 12:00	20.3	64	1	746	1001.8	1.9
31/05/2015 12:30	20.9	59	1	707	1001.7	1.6
31/05/2015 13:00	21.5	57	1	765	1001.5	1.9
31/05/2015 13:30	21.9	56	1	672	1001.3	1.7
31/05/2015 14:00	22.0	55	1	504	1001.1	1.9
31/05/2015 14:30	21.9	55	1	520	1000.7	1.5
31/05/2015 15:00	22.7	52	1	720	1000.4	1.6
31/05/2015 15:30	23.2	52	1	607	1000.3	1.6
31/05/2015 16:00	23.6	49	1	590	1000.0	1.1
31/05/2015 16:30	23.2	52	1	440	999.8	2.1
31/05/2015 17:00	22.4	53	1	210	999.6	1.5
31/05/2015 17:30	22.9	51	2	283	999.5	1.3
31/05/2015 18:00	22.7	52	6	185	999.6	1.1
31/05/2015 18:30	22.4	53	6	94	999.4	1.2
31/05/2015 19:00	21.7	59	7	48	999.3	0.7
31/05/2015 19:30	19.8	71	7	5	999.3	0.8
31/05/2015 20:00	17.5	85	7	-6	999.6	1.0
31/05/2015 20:30	16.4	89	7	-6	999.8	0.5
31/05/2015 21:00	15.1	94	7	-6	999.9	0.7
31/05/2015 21:30	14.5	96	7	-6	1000.0	1.3
31/05/2015 22:00	14.5	96	7	-5	1000.1	1.2
31/05/2015 22:30	14.3	96	7	-6	1000.2	0.5
31/05/2015 23:00	13.7	98	7	-5	1000.2	0.8
31/05/2015 23:30	13.7	98	7	-6	1000.2	1.0
01/06/2015 00:00	13.6	99	7	-6	1000.1	0.8
01/06/2015 00:30	13.2	99	7	-6	1000.1	1.0
01/06/2015 01:00	13.2	100	7	-6	999.9	1.4
01/06/2015 01:30	13.2	100	7	-5	999.7	0.9
01/06/2015 02:00	12.5	100	7	-6	999.7	0.6
01/06/2015 02:30	12.3	100	7	-6	999.8	1.0
01/06/2015 03:00	12.5	100	7	-5	999.7	1.5
01/06/2015 03:30	12.5	100	7	-5	999.7	1.6
01/06/2015 04:00	12.3	100	7	-5	999.7	1.3
01/06/2015 04:30	12.0	100	7	-3	999.7	1.6
01/06/2015 05:00	12.4	100	7	19	999.7	1.2
01/06/2015 05:30	12.9	100	6	68	999.9	1.2
01/06/2015 06:00	13.8	100	6	127	1000.0	1.2
01/06/2015 06:30	14.7	96	1	201	1000.1	1.6
01/06/2015 07:00	15.2	92	3	274	1000.3	1.5
01/06/2015 07:30	16.7	86	1	395	1000.4	1.3
01/06/2015 08:00	18.1	80	1	464	1000.3	1.4
01/06/2015 08:30	19.2	76	1	508	1000.3	1.2
01/06/2015 09:00	20.4	71	1	600	1000.3	1.4
01/06/2015 09:30	22.0	64	1	675	1000.2	1.1
01/06/2015 10:00	23.1	58	1	704	1000.2	1.3
01/06/2015 10:30	23.8	54	1	795	1000.1	1.3
01/06/2015 11:00	24.9	50	1	835	1000.0	1.5
01/06/2015 11:30	25.3	46	1	852	999.9	1.7
01/06/2015 12:00	25.7	44	1	873	999.6	1.7
01/06/2015 12:30	26.3	42	1	868	999.4	1.6
01/06/2015 13:00	26.9	39	1	850	999.2	1.4
01/06/2015 13:30	27.2	38	1	802	998.8	1.9
01/06/2015 14:00	27.2	40	1	760	998.6	2.1
01/06/2015 14:30	27.3	41	1	771	998.4	2.5
01/06/2015 15:00	27.6	42	1	742	998.2	2.1
01/06/2015 15:30	27.2	45	1	644	998.1	3.0
01/06/2015 16:00	27.0	45	1	452	997.9	2.7
01/06/2015 16:30	26.4	46	1	446	998.0	2.9
01/06/2015 17:00	26.7	47	1	431	997.8	2.2
01/06/2015 17:30	26.4	48	1	298	997.7	2.0
01/06/2015 18:00	26.1	50	3	196	997.7	2.1
01/06/2015 18:30	25.8	53	4	132	997.7	1.2
01/06/2015 19:00	25.1	60	6	69	997.8	1.4
01/06/2015 19:30	23.4	69	7	14	997.7	1.2
01/06/2015 20:00	21.4	79	7	-6	997.8	0.7
01/06/2015 20:30	19.6	86	7	-6	998.2	0.9
01/06/2015 21:00	19.1	88	7	-6	998.7	1.4
01/06/2015 21:30	19.1	85	7	-6	998.8	1.7
01/06/2015 22:00	18.6	87	7	-6	998.8	1.0
01/06/2015 22:30	17.1	94	7	-5	998.9	1.3
01/06/2015 23:00	16.7	95	7	-5	998.8	2.7
01/06/2015 23:30	16.9	93	7	-5	998.9	1.5
02/06/2015 00:00	16.0	96	7	-6	999.1	1.8
02/06/2015 00:30	15.7	98	7	-6	999.1	2.4
02/06/2015 01:00	15.7	96	7	-5	999.1	2.5
02/06/2015 01:30	15.5	96	7	-6	999.2	2.5
02/06/2015 02:00	15.4	95	7	-6	999.1	2.6
02/06/2015 02:30	14.9	97	7	-5	999.1	2.2
02/06/2015 03:00	14.1	98	7	-6	999.2	1.4
02/06/2015 03:30	13.9	99	7	-6	999.2	0.8
02/06/2015 04:00	13.3	99	7	-5	999.3	0.5
02/06/2015 04:30	13.0	100	7	-1	999.4	0.6
02/06/2015 05:00	13.4	100	7	30	999.6	1.4
02/06/2015 05:30	14.0	100	6	62	999.7	1.8
02/06/2015 06:00	15.4	92	1	179	999.9	1.9
02/06/2015 06:30	16.6	84	1	255	1000.1	2.2
02/06/2015 07:00	17.6	82	1	336	1000.4	1.8
02/06/2015 07:30	18.6	77	2	417	1000.6	1.7
02/06/2015 08:00	20.4	66	1	499	1000.8	1.6
02/06/2015 08:30	21.5	64	1	529	1000.8	1.2
02/06/2015 09:00	22.7	56	1	580	1000.8	2.0
02/06/2015 09:30	23.6	53	1	704	1000.8	2.2
02/06/2015 10:00	24.7	51	1	765	1000.8	2.3
02/06/2015 10:30	25.5	47	1	802	1000.8	1.7
02/06/2015 11:00	26.1	46	1	836	1000.8	1.6
02/06/2015 11:30	26.7	42	1	861	1000.7	1.8
02/06/2015 12:00	27.2	40	1	871	1000.5	2.2
02/06/2015 12:30	27.6	37	1	869	1000.4	1.5
02/06/2015 13:00	27.8	38	1	853	1000.4	1.8
02/06/2015 13:30	28.2	36	1	820	1000.2	1.6
02/06/2015 14:00	28.3	37	1	787	1000.0	1.4
02/06/2015 14:30	28.6	38	1	740	999.8	2.0
02/06/2015 15:00	28.7	39	1	686	999.7	2.5
02/06/2015 15:30	28.6	39	1	626	999.8	2.5
02/06/2015 16:00	28.6	39	1	553	999.9	2.0
02/06/2015 16:30	28.7	37	1	459	999.9	2.1
02/06/2015 17:00	28.5	37	1	375	999.8	2.2
02/06/2015 17:30	28.3	37	4	282	999.7	2.2
02/06/2015 18:00	27.8	36	5	191	999.8	2.3
02/06/2015 18:30	27.4	38	6	119	1000.0	1.8
02/06/2015 19:00	26.7	44	7	54	1000.1	0.8
02/06/2015 19:30	24.4	56	7	9	1000.3	0.7
02/06/2015 20:00	21.4	70	7	-6	1000.6	1.4
02/06/2015 20:30	19.7	75	7	-5	1000.9	1.8
02/06/2015 21:00	18.9	76	7	-5	1001.2	1.0
02/06/2015 21:30	18.0	80	7	-6	1001.4	0.8
02/06/2015 22:00	17.2	86	7	-5	1001.5	0.6
02/06/2015 22:30	17.0	90	7	-6	1001.8	1.9
02/06/2015 23:00	17.4	88	7	-6	1001.9	1.7
02/06/2015 23:30	17.0	88	7	-6	1001.9	1.0
03/06/2015 00:00	16.0	93	7	-6	1002.0	1.1
03/06/2015 00:30	16.0	94	7	-6	1002.0	1.6
03/06/2015 01:00	16.0	95	7	-5	1002.1	1.5
03/06/2015 01:30	15.5	95	7	-6	1002.1	1.1
03/06/2015 02:00	15.3	96	7	-5	1002.2	1.1
03/06/2015 02:30	15.4	97	7	-6	1002.1	1.5
03/06/2015 03:00	14.9	98	7	-6	1002.1	1.0
03/06/2015 03:30	14.1	99	7	-5	1002.1	0.7
03/06/2015 04:00	14.1	100	7	-5	1002.2	1.3
03/06/2015 04:30	14.0	100	7	-2	1002.4	0.6
03/06/2015 05:00	13.8	100	7	27	1002.5	0.7
03/06/2015 05:30	14.9	100	7	79	1002.7	1.5
03/06/2015 06:00	16.7	91	2	144	1002.9	1.9
03/06/2015 06:30	17.9	85	1	222	1003.2	1.5
03/06/2015 07:00	19.0	80	1	307	1003.3	1.1
03/06/2015 07:30	20.2	76	1	394	1003.4	1.5
03/06/2015 08:00	21.4	71	1	478	1003.4	1.4
03/06/2015 08:30	22.7	68	1	554	1003.4	1.3
03/06/2015 09:00	23.9	65	1	622	1003.4	1.3
03/06/2015 09:30	24.7	62	1	689	1003.4	1.4
03/06/2015 10:00	25.9	57	1	746	1003.4	1.3
03/06/2015 10:30	27.0	52	1	794	1003.4	1.1
03/06/2015 11:00	27.7	49	1	832	1003.3	1.3
03/06/2015 11:30	28.5	39	1	859	1003.1	1.3
03/06/2015 12:00	29.0	38	1	866	1002.9	1.5
03/06/2015 12:30	29.5	37	1	868	1002.7	1.5
03/06/2015 13:00	29.8	36	1	860	1002.5	1.7
03/06/2015 13:30	29.9	35	1	834	1002.3	1.8
03/06/2015 14:00	30.3	30	1	800	1002.2	1.1
03/06/2015 14:30	30.4	33	1	753	1002.0	1.9
03/06/2015 15:00	30.3	31	2	697	1001.8	1.8
03/06/2015 15:30	30.6	31	1	630	1001.6	2.0
03/06/2015 16:00	30.6	32	1	543	1001.4	2.0
03/06/2015 16:30	30.4	34	2	469	1001.3	1.8
03/06/2015 17:00	30.0	35	3	368	1001.1	2.4
03/06/2015 17:30	29.8	36	6	284	1001.0	2.0
03/06/2015 18:00	29.6	37	6	207	1001.0	1.6
03/06/2015 18:30	29.4	36	6	128	1001.1	1.6
03/06/2015 19:00	28.4	44	7	59	1001.2	1.2
03/06/2015 19:30	26.2	56	7	9	1001.4	1.0
03/06/2015 20:00	23.2	71	7	-6	1001.6	1.3
03/06/2015 20:30	21.5	78	7	-6	1001.9	0.8
03/06/2015 21:00	20.4	82	7	-6	1002.1	1.3
03/06/2015 21:30	20.1	81	7	-6	1002.3	1.4
03/06/2015 22:00	19.6	82	7	-6	1002.5	1.7
03/06/2015 22:30	19.3	83	7	-5	1002.7	0.7
03/06/2015 23:00	18.0	91	7	-6	1002.9	0.4
03/06/2015 23:30	17.8	93	7	-5	1003.0	1.0
04/06/2015 00:00	17.8	93	7	-6	1003.1	1.3
04/06/2015 00:30	17.5	93	7	-5	1003.3	1.2
04/06/2015 01:00	17.6	94	7	-6	1003.3	0.7
04/06/2015 01:30	17.2	96	7	-6	1003.3	0.9
04/06/2015 02:00	17.3	97	7	-6	1003.3	1.3
04/06/2015 02:30	17.1	97	7	-5	1003.3	2.1
04/06/2015 03:00	17.2	96	7	-6	1003.5	1.9
04/06/2015 03:30	16.6	97	7	-6	1003.4	1.5
04/06/2015 04:00	16.8	98	7	-6	1003.5	2.2
04/06/2015 04:30	17.4	95	7	-1	1003.7	1.7
04/06/2015 05:00	17.2	94	6	39	1003.9	1.2
04/06/2015 05:30	18.0	90	4	84	1004.1	0.9
04/06/2015 06:00	19.3	85	1	147	1004.2	1.2
04/06/2015 06:30	20.2	82	1	227	1004.4	1.2
04/06/2015 07:00	21.6	76	1	320	1004.7	0.7
04/06/2015 07:30	22.4	72	6	363	1004.8	
04/06/2015 08:00	22.6	73	7	472	1005.0	1.0
04/06/2015 08:30	24.9	72	7	554	1005.0	1.1
04/06/2015 09:00	25.9	71	1	625	1005.0	1.7
04/06/2015 09:30	26.9	71	1	684	1005.0	1.9
04/06/2015 10:00	27.9	71	1	736	1005.1	1.7
04/06/2015 10:30	28.8	71	1	777	1005.1	1.8
04/06/2015 11:00	29.9	71	1	818	1005.0	1.5
04/06/2015 11:30	30.3	71	1	865	1005.0	2.2
04/06/2015 12:00	30.4	71	1	864	1004.8	2.9
04/06/2015 12:30	30.6	71	2	862	1004.5	3.4
04/06/2015 13:00	30.9	70	1	857	1004.4	2.8
04/06/2015 13:30	31.1	70	1	834	1004.1	3.1
04/06/2015 14:00	31.1	70	1	800	1003.8	3.2
04/06/2015 14:30	31.4	70	1	763	1003.6	3.0
04/06/2015 15:00	31.4	70	1	701	1003.5	2.8
04/06/2015 15:30	31.2	70	1	628	1003.3	2.9
04/06/2015 16:00	31.2	70	1	560	1003.1	2.4
04/06/2015 16:30	30.9	70	1	476	1002.9	2.7
04/06/2015 17:00	30.7	69	1	390	1002.9	3.1
04/06/2015 17:30	30.3	69	2	305	1002.8	3.3
04/06/2015 18:00	29.8	69	1	219	1002.7	2.8
04/06/2015 18:30	29.0	70	2	139	1002.7	2.2
04/06/2015 19:00	28.0	70	6	66	1002.7	1.5
04/06/2015 19:30	26.8	70	7	8	1002.8	1.8
04/06/2015 20:00	25.8	70	7	-6	1003.0	1.9
04/06/2015 20:30	23.6	70	7	-6	1003.4	0.9
04/06/2015 21:00	21.2	72	7	-6	1003.8	1.1
04/06/2015 21:30	20.2	78	7	-6	1004.2	1.1
04/06/2015 22:00	19.5	81	7	-6	1004.5	0.7
04/06/2015 22:30	19.1	82	7	-6	1004.8	1.1
04/06/2015 23:00	18.5	84	7	-6	1005.0	1.1
04/06/2015 23:30	18.0	85	7	-5	1005.2	1.4
05/06/2015 00:00	18.0	85	7	-6	1005.3	1.2
05/06/2015 00:30	17.4	88	7	-5	1005.3	0.5
05/06/2015 01:00	16.9	91	7	-5	1005.2	1.3
05/06/2015 01:30	17.0	91	7	-6	1005.1	0.9
05/06/2015 02:00	16.6	93	7	-5	1005.2	1.3
05/06/2015 02:30	16.2	94	7	-6	1005.1	1.0
05/06/2015 03:00	15.7	95	7	-6	1005.1	1.3
05/06/2015 03:30	15.7	95	7	-6	1005.2	0.6
05/06/2015 04:00	15.4	95	7	-6	1005.2	1.1
05/06/2015 04:30	16.3	93	7	-1	1005.1	1.5
05/06/2015 05:00	16.4	91	7	22	1005.4	1.3
05/06/2015 05:30	16.6	91	4	75	1005.6	0.7
05/06/2015 06:00	17.6	87	2	146	1005.8	0.8
05/06/2015 06:30	18.9	82	1	218	1005.8	1.0
05/06/2015 07:00	20.4	76	1	307	1005.8	1.1
05/06/2015 07:30	22.5		1	392	1005.8	0.9
05/06/2015 08:00	22.7		1	472	1005.9	2.4
05/06/2015 08:30	23.1		1	538	1005.9	1.6
05/06/2015 09:00	23.8		1	626	1005.8	1.8
05/06/2015 09:30	24.3		1	690	1005.8	2.2
05/06/2015 10:00	25.0		1	745	1005.6	1.8
05/06/2015 10:30	25.7		1	792	1005.6	2.7
05/06/2015 11:00	26.0		2	817	1005.6	3.3
05/06/2015 11:30	26.2		1	822	1005.5	2.7
05/06/2015 12:00	26.5		1	866	1005.2	2.8
05/06/2015 12:30	27.0		1	867	1005.1	2.7
05/06/2015 13:00	27.4		1	854	1004.9	2.5
05/06/2015 13:30	27.8		1	832	1004.6	2.6
05/06/2015 14:00	28.0		1	790	1004.3	2.7
05/06/2015 14:30	28.0		1	753	1004.1	1.8
05/06/2015 15:00	28.5		1	706	1003.9	1.4
05/06/2015 15:30	28.3		1	551	1003.7	2.3
05/06/2015 16:00	28.3		1	529	1003.4	2.3
05/06/2015 16:30	28.2		1	472	1003.1	2.5
05/06/2015 17:00	28.1		1	389	1002.7	2.4
05/06/2015 17:30	27.9		1	308	1002.6	2.3
05/06/2015 18:00	27.6		1	220	1002.6	2.7
05/06/2015 18:30	27.2		1	137	1002.6	2.2
05/06/2015 19:00	26.4		6	68	1002.7	1.7
05/06/2015 19:30	25.1		6	16	1002.8	1.6
05/06/2015 20:00	24.0		7	-6	1003.0	1.5
05/06/2015 20:30	23.3		7	-6	1003.4	1.8
05/06/2015 21:00	21.9		7	-6	1003.7	1.4
05/06/2015 21:30	19.9	81	7	-6	1003.9	0.8
05/06/2015 22:00	19.2	84	7	-6	1003.9	1.0
05/06/2015 22:30	18.4	88	7	-6	1004.1	1.1
05/06/2015 23:00	18.1	89	7	-6	1004.2	0.9
05/06/2015 23:30	17.4	90	7	-6	1004.2	1.2
06/06/2015 00:00	16.8	91	7	-6	1004.2	0.9
06/06/2015 00:30	16.3	93	7	-6	1004.2	0.7
06/06/2015 01:00	16.1	93	7	-5	1004.1	0.7
06/06/2015 01:30	15.4	94	7	-5	1004.1	0.4
06/06/2015 02:00	15.3	97	7	-5	1004.0	0.3
06/06/2015 02:30	14.9	97	7	-6	1004.0	0.3
06/06/2015 03:00	14.3	97	7	-5	1003.9	0.5
06/06/2015 03:30	14.2	98	7	-5	1003.8	1.0
06/06/2015 04:00	14.5	97	7	-5	1004.0	0.7
06/06/2015 04:30	15.0	97	7	-2	1004.1	0.6
06/06/2015 05:00	14.6	97	7	27	1004.1	0.7
06/06/2015 05:30	15.6	97	7	88	1004.2	0.3
06/06/2015 06:00	16.9	91	4	167	1004.3	0.6
06/06/2015 06:30	18.8	83	1	231	1004.5	0.8
06/06/2015 07:00	19.2	83	1	321	1004.5	1.5
06/06/2015 07:30	20.2	80	1	408	1004.6	1.2
06/06/2015 08:00	21.5		1	492	1004.7	1.2
06/06/2015 08:30	22.8		1	572	1004.6	1.0
06/06/2015 09:00	24.3		1	646	1004.5	1.4
06/06/2015 09:30	24.9		1	712	1004.5	1.4
06/06/2015 10:00	26.0		1	763	1004.4	1.5
06/06/2015 10:30	26.7		1	813	1004.5	1.8
06/06/2015 11:00	27.4		1	850	1004.3	1.8
06/06/2015 11:30	27.7		1	876	1004.1	1.9
06/06/2015 12:00	27.9		1	880	1004.0	2.4
06/06/2015 12:30	28.4		1	888	1003.9	2.2
06/06/2015 13:00	28.8		1	870	1003.7	2.3
06/06/2015 13:30	29.2		1	851	1003.6	2.4
06/06/2015 14:00	29.3		1	813	1003.4	2.0
06/06/2015 14:30	29.7		1	766	1003.4	2.3
