	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> T 2m -> Povp. -> °C	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Rel. vl. 2m -> Povp. -> %	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Stab.atm. -> Stabilnost ->  PG	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Gl. son. sev. -> Povp. ->  W/m2	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Zr. tlak -> Povp. ->  mB	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Veter 10m -> Skal. ->  m/s
27/03/2016 18:30	14.1	52	6	-7	994.5	1.2
27/03/2016 19:00	13.4	54	7	-10	994.6	0.5
27/03/2016 19:30	12.8	57	7	-11	994.9	0.8
27/03/2016 20:00	12.7	57	7	-11	995.1	1.3
27/03/2016 20:30	12.4	57	7	-11	995.2	1.3
27/03/2016 21:00	11.9	58	7	-11	995.3	1.4
27/03/2016 21:30	10.7	64	7	-11	995.4	1.8
27/03/2016 22:00	9.9	68	7	-11	995.5	1.5
27/03/2016 22:30	9.1	73	7	-10	995.6	1.0
27/03/2016 23:00	8.1	82	7	-11	995.6	1.2
27/03/2016 23:30	7.4	83	7	-11	995.6	1.4
28/03/2016 00:00	7.2	83	7	-10	995.7	1.9
28/03/2016 00:30	7.2	84	7	-10	995.8	2.1
28/03/2016 01:00	6.6	86	7	-10	995.8	2.2
28/03/2016 01:30	6.8	83	7	-11	995.7	2.0
28/03/2016 02:00	6.2	85	7	-12	995.6	1.9
28/03/2016 02:30	6.0	88	7	-10	995.5	2.0
28/03/2016 03:00	5.7	89	7	-10	995.5	1.6
28/03/2016 03:30	5.8	90	7	-10	995.5	0.6
28/03/2016 04:00	5.8	89	7	-10	995.5	1.1
28/03/2016 04:30	6.2	89	7	-10	995.6	1.0
28/03/2016 05:00	6.4	90	6	-10	995.5	1.0
28/03/2016 05:30	6.5	90	6	-10	995.4	0.4
28/03/2016 06:00	6.3	91	7	-9	995.4	0.6
28/03/2016 06:30	6.3	92	6	-5	995.6	0.9
28/03/2016 07:00	6.5	91	6	-4	995.7	1.0
28/03/2016 07:30	6.9	90	6	36	995.7	0.9
28/03/2016 08:00	7.5	89	1	46	995.7	0.4
28/03/2016 08:30	8.0	86	1	58	995.5	0.5
28/03/2016 09:00	8.1	85	4	32	995.6	0.6
28/03/2016 09:30	8.3	81	2	39	995.5	0.5
28/03/2016 10:00	8.4	82	3	46	995.4	0.6
28/03/2016 10:30	8.7	80	1	90	995.4	0.8
28/03/2016 11:00	9.4	78	1	93	995.2	0.9
28/03/2016 11:30	9.9	73	1	119	995.2	1.5
28/03/2016 12:00	10.3	72	1	156	995.1	1.1
28/03/2016 12:30	11.0	70	1	197	994.8	1.0
28/03/2016 13:00	11.3	70	1	183	994.5	1.2
28/03/2016 13:30	11.8	69	1	141	994.2	1.1
28/03/2016 14:00	12.2	69	1	130	993.9	0.7
28/03/2016 14:30	12.7	68	1	158	993.5	0.8
28/03/2016 15:00	13.0	67	1	121	993.1	1.2
28/03/2016 15:30	12.7	69	4	30	993.0	1.2
28/03/2016 16:00	13.0	67	5	17	992.8	2.9
28/03/2016 16:30	13.2	65	4	40	992.5	4.3
28/03/2016 17:00	13.2	66	4	10	992.4	4.4
28/03/2016 17:30	13.0	68	4	-1	992.3	3.9
28/03/2016 18:00	12.8	69	4	0	992.4	3.4
28/03/2016 18:30	12.7	69	4	-10	992.5	3.4
28/03/2016 19:00	12.5	70	5	-11	992.4	3.5
28/03/2016 19:30	12.4	70	5	-11	992.6	3.8
28/03/2016 20:00	11.9	75	5	-11	992.6	3.5
28/03/2016 20:30	11.7	76	6	-11	992.7	2.7
28/03/2016 21:00	11.1	78	7	-10	992.6	1.7
28/03/2016 21:30	10.9	79	7	-10	992.5	2.1
28/03/2016 22:00	11.5	77	6	-10	992.6	2.7
28/03/2016 22:30	11.8	75	5	-11	992.5	3.5
28/03/2016 23:00	11.6	75	6	-11	992.5	3.0
28/03/2016 23:30	10.8	79	6	-11	992.4	3.1
29/03/2016 00:00	10.1	82	7	-11	992.5	2.0
29/03/2016 00:30	9.2	86	7	-10	992.6	2.3
29/03/2016 01:00	9.0	87	7	-10	992.6	2.6
29/03/2016 01:30	8.9	88	7	-10	992.7	2.3
29/03/2016 02:00	8.6	89	7	-10	992.7	2.2
29/03/2016 02:30	7.8	92	7	-11	992.7	2.2
29/03/2016 03:00	7.5	93	7	-9	992.8	2.6
29/03/2016 03:30	7.3	94	7	-11	992.7	2.3
29/03/2016 04:00	7.3	94	7	-10	992.6	1.9
29/03/2016 04:30	7.1	95	7	-11	992.4	2.4
29/03/2016 05:00	6.7	96	7	-10	992.6	2.0
29/03/2016 05:30	7.5	92	7	-11	992.9	2.4
29/03/2016 06:00	7.5	91	7	-5	993.2	1.8
29/03/2016 06:30	7.4	92	7	21	993.6	2.1
29/03/2016 07:00	7.9	90	7	69	993.9	2.1
29/03/2016 07:30	9.6	83	6	146	994.2	1.8
29/03/2016 08:00	11.6	75	3	234	994.2	2.3
29/03/2016 08:30	13.1	68	2	388	994.3	4.2
29/03/2016 09:00	14.2	63	3	474	994.3	5.1
29/03/2016 09:30	15.3	58	3	562	994.4	5.8
29/03/2016 10:00	16.0	54	3	612	994.5	5.9
29/03/2016 10:30	15.9	54	3	474	994.7	5.8
29/03/2016 11:00	16.1	53	3	470	994.9	6.1
29/03/2016 11:30	16.2	52	3	427	995.0	5.9
29/03/2016 12:00	16.5	52	3	528	995.0	5.9
29/03/2016 12:30	16.9	50	3	585	995.0	6.0
29/03/2016 13:00	17.2	49	3	524	994.9	5.3
29/03/2016 13:30	17.0	49	2	299	994.8	5.0
29/03/2016 14:00	17.4	47	3	467	994.7	5.6
29/03/2016 14:30	17.8	45	3	506	994.6	6.6
29/03/2016 15:00	17.4	45	3	325	994.5	6.1
29/03/2016 15:30	17.0	45	3	228	994.4	5.9
29/03/2016 16:00	16.9	46	4	205	994.5	5.1
29/03/2016 16:30	16.8	46	4	145	994.6	5.0
29/03/2016 17:00	16.5	47	4	99	994.8	5.5
29/03/2016 17:30	16.2	49	4	73	995.1	4.4
29/03/2016 18:00	15.9	51	5	37	995.5	3.4
29/03/2016 18:30	15.2	54	7	-2	995.7	2.6
29/03/2016 19:00	14.6	55	7	-11	996.0	2.2
29/03/2016 19:30	14.1	56	7	-11	996.5	2.7
29/03/2016 20:00	14.2	56	6	-11	996.9	3.3
29/03/2016 20:30	13.5	59	7	-10	997.2	2.5
29/03/2016 21:00	11.6	67	7	-11	997.5	2.4
29/03/2016 21:30	10.7	72	7	-11	997.7	1.5
29/03/2016 22:00	9.8	76	7	-11	997.6	1.0
29/03/2016 22:30	9.4	81	7	-11	997.9	1.8
29/03/2016 23:00	8.8	84	7	-10	998.2	1.4
29/03/2016 23:30	8.2	87	7	-10	998.4	1.8
30/03/2016 00:00	8.5	87	7	-10	998.6	1.9
30/03/2016 00:30	7.9	87	7	-10	998.7	1.8
30/03/2016 01:00	7.7	88	7	-10	998.8	2.1
30/03/2016 01:30	7.5	90	7	-10	998.8	2.2
30/03/2016 02:00	6.8	94	7	-10	998.7	1.2
30/03/2016 02:30	6.3	95	7	-11	998.7	1.3
30/03/2016 03:00	6.7	92	7	-10	998.8	1.4
30/03/2016 03:30	5.1	96	7	-11	998.8	0.7
30/03/2016 04:00	5.1	98	7	-11	998.9	1.7
30/03/2016 04:30	5.3	98	7	-11	999.0	1.0
30/03/2016 05:00	4.7	98	7	-10	999.0	0.8
30/03/2016 05:30	4.5	100	7	-10	999.2	1.1
30/03/2016 06:00	4.7	99	7	-4	999.2	1.0
30/03/2016 06:30	5.2	100	7	29	999.3	1.4
30/03/2016 07:00	6.4	97	7	66	999.4	0.8
30/03/2016 07:30	6.9	95	6	108	999.6	0.8
30/03/2016 08:00	8.2	91	1	133	999.5	1.0
30/03/2016 08:30	9.4	86	1	180	999.5	0.7
30/03/2016 09:00	10.6	84	1	290	999.7	1.1
30/03/2016 09:30	11.6	78	1	321	999.8	1.2
30/03/2016 10:00	13.5	72	1	290	999.9	0.7
30/03/2016 10:30	15.4	64	2	303	999.7	3.6
30/03/2016 11:00	17.0	55	3	496	999.7	6.0
30/03/2016 11:30	17.5	53	3	362	999.7	5.7
30/03/2016 12:00	17.4	52	3	350	999.6	6.5
30/03/2016 12:30	17.7	52	3	366	999.4	6.6
30/03/2016 13:00	17.0	54	4	140	999.4	5.7
30/03/2016 13:30	17.0	55	4	165	999.2	5.0
30/03/2016 14:00	16.8	56	4	112	999.1	5.0
30/03/2016 14:30	16.8	56	4	83	999.1	4.4
30/03/2016 15:00	16.6	56	4	64	998.9	5.2
30/03/2016 15:30	16.6	58	4	96	998.7	5.5
30/03/2016 16:00	16.5	57	4	120	998.7	5.5
30/03/2016 16:30	16.8	56	4	188	998.6	5.5
30/03/2016 17:00	16.5	57	4	54	998.6	4.4
30/03/2016 17:30	16.4	57	4	50	998.4	4.1
30/03/2016 18:00	16.0	59	6	23	998.5	2.8
30/03/2016 18:30	15.6	61	5	-6	998.4	3.1
30/03/2016 19:00	15.0	63	6	-11	998.2	3.9
30/03/2016 19:30	14.6	64	6	-11	998.4	3.5
30/03/2016 20:00	14.4	64	6	-11	998.5	3.6
30/03/2016 20:30	14.1	65	7	-10	998.8	2.8
30/03/2016 21:00	13.9	66	6	-12	999.0	3.3
30/03/2016 21:30	13.1	69	7	-11	999.0	3.0
30/03/2016 22:00	12.7	71	7	-10	998.9	2.7
30/03/2016 22:30	12.5	72	7	-11	999.0	2.7
30/03/2016 23:00	12.3	73	7	-10	999.1	2.7
30/03/2016 23:30	12.5	73	7	-10	999.2	2.9
31/03/2016 00:00	12.7	73	6	-11	999.2	3.8
31/03/2016 00:30	12.4	76	7	-10	999.3	2.7
31/03/2016 01:00	12.6	75	6	-11	999.1	3.4
31/03/2016 01:30	12.3	77	7	-11	999.0	2.9
31/03/2016 02:00	12.5	75	6	-11	998.9	3.7
31/03/2016 02:30	11.4	79	7	-10	998.8	2.7
31/03/2016 03:00	10.0	85	7	-10	998.7	2.4
31/03/2016 03:30	9.4	89	7	-10	998.6	2.4
31/03/2016 04:00	9.0	91	7	-10	998.6	2.3
31/03/2016 04:30	8.8	92	7	-11	998.5	2.2
31/03/2016 05:00	9.9	88	7	-10	998.4	2.7
31/03/2016 05:30	11.0	85	7	-10	998.4	2.1
31/03/2016 06:00	10.7	86	7	-6	998.4	2.0
31/03/2016 06:30	10.6	86	7	40	998.4	2.2
31/03/2016 07:00	11.8	82	6	134	998.4	1.2
31/03/2016 07:30	12.8	79	2	197	998.4	1.1
31/03/2016 08:00	13.8	74	1	232	998.3	1.4
31/03/2016 08:30	15.5	66	2	374	998.2	4.3
31/03/2016 09:00	17.0	58	3	490	998.0	6.7
31/03/2016 09:30	17.5	54	4	565	998.1	7.6
31/03/2016 10:00	17.8	52	4	572	998.2	7.6
31/03/2016 10:30	18.4	50	4	685	998.2	7.9
31/03/2016 11:00	19.0	49	3	760	998.4	7.2
31/03/2016 11:30	19.5	47	4	770	998.3	7.4
31/03/2016 12:00	19.8	45	4	744	998.1	7.6
31/03/2016 12:30	19.6	45	4	594	997.9	7.5
31/03/2016 13:00	19.7	44	3	557	997.6	6.9
31/03/2016 13:30	19.4	46	3	511	997.3	7.1
31/03/2016 14:00	20.1	45	4	704	996.9	7.7
31/03/2016 14:30	20.3	45	4	633	996.8	7.3
31/03/2016 15:00	20.2	45	3	412	996.7	6.5
31/03/2016 15:30	20.2	45	3	370	996.4	6.4
31/03/2016 16:00	20.0	45	3	228	996.1	6.5
31/03/2016 16:30	19.5	47	4	183	996.1	6.8
31/03/2016 17:00	19.1	47	4	118	996.2	6.2
31/03/2016 17:30	18.6	48	4	85	996.3	4.7
31/03/2016 18:00	18.0	50	5	29	995.9	3.9
31/03/2016 18:30	17.2	52	7	-4	995.8	3.0
31/03/2016 19:00	17.1	52	6	-10	996.0	3.3
31/03/2016 19:30	16.4	56	6	-11	996.1	3.1
31/03/2016 20:00	15.8	58	6	-10	996.5	3.3
31/03/2016 20:30	15.4	60	6	-11	996.7	3.1
31/03/2016 21:00	15.0	61	6	-10	996.8	3.1
31/03/2016 21:30	14.6	62	7	-12	996.8	2.5
31/03/2016 22:00	14.6	62	7	-11	996.8	2.7
31/03/2016 22:30	13.9	65	7	-10	996.7	2.4
31/03/2016 23:00	12.9	70	7	-10	996.5	2.3
31/03/2016 23:30	12.3	74	7	-10	996.4	2.3
01/04/2016 00:00	11.6	78	7	-11	996.3	1.4
01/04/2016 00:30	11.5	77	7	-11	996.2	1.0
01/04/2016 01:00	10.9	79	7	-10	996.0	1.6
01/04/2016 01:30	10.7	80	7	-10	995.8	2.0
01/04/2016 02:00	10.4	83	7	-10	995.5	2.6
01/04/2016 02:30	10.2	84	7	-10	995.5	2.8
01/04/2016 03:00	10.2	84	7	-11	995.5	2.8
01/04/2016 03:30	10.1	84	7	-10	995.3	2.7
01/04/2016 04:00	10.0	85	7	-10	995.2	2.4
01/04/2016 04:30	9.8	86	7	-10	995.4	1.9
01/04/2016 05:00	8.9	89	7	-10	995.5	1.1
01/04/2016 05:30	7.9	94	7	-10	995.5	1.0
01/04/2016 06:00	7.5	96	7	-6	995.5	0.9
01/04/2016 06:30	7.2	98	7	14	995.5	1.3
01/04/2016 07:00	8.2	94	7	60	995.4	1.4
01/04/2016 07:30	9.9	87	7	114	995.2	1.2
01/04/2016 08:00	12.0	80	1	198	995.0	1.5
01/04/2016 08:30	13.9	72	1	263	994.8	1.1
01/04/2016 09:00	15.2	69	1	246	994.9	1.7
01/04/2016 09:30	16.5	65	1	417	995.1	2.2
01/04/2016 10:00	18.8	54	2	589	995.3	4.1
01/04/2016 10:30	19.7	50	2	550	995.6	4.5
01/04/2016 11:00	19.9	49	2	335	995.6	3.6
01/04/2016 11:30	20.9	47	2	591	995.6	4.1
01/04/2016 12:00	21.5	45	2	487	995.5	4.8
01/04/2016 12:30	22.0	43	2	497	995.4	4.8
01/04/2016 13:00	22.2	43	3	468	995.4	5.4
01/04/2016 13:30	22.8	42	2	512	995.2	4.5
01/04/2016 14:00	22.6	43	2	342	995.2	3.9
01/04/2016 14:30	22.1	45	2	232	995.2	4.1
01/04/2016 15:00	21.6	46	4	205	995.4	4.4
01/04/2016 15:30	21.1	48	4	172	995.5	4.4
01/04/2016 16:00	20.8	49	4	119	995.7	3.8
01/04/2016 16:30	20.7	48	5	98	995.8	2.6
01/04/2016 17:00	20.4	49	5	79	996.0	3.8
01/04/2016 17:30	19.9	50	5	41	996.2	3.8
01/04/2016 18:00	19.6	50	6	7	996.5	3.3
01/04/2016 18:30	18.9	53	7	-8	996.8	2.1
01/04/2016 19:00	18.1	56	7	-10	997.2	1.5
01/04/2016 19:30	17.6	58	7	-11	997.8	2.2
01/04/2016 20:00	17.1	61	7	-12	998.6	0.9
01/04/2016 20:30	16.4	64	7	-10	999.2	1.9
01/04/2016 21:00	15.3	66	6	-10	1000.0	4.2
01/04/2016 21:30	14.0	66	7	-11	1000.8	2.6
01/04/2016 22:00	12.8	68	7	-10	1001.6	2.3
01/04/2016 22:30	11.7	69	7	-10	1002.4	2.0
01/04/2016 23:00	10.6	72	7	-10	1003.1	1.5
01/04/2016 23:30	10.0	71	6	-11	1003.6	1.5
02/04/2016 00:00	9.9	67	6	-10	1004.3	1.9
02/04/2016 00:30	9.8	67	6	-10	1004.5	1.2
02/04/2016 01:00	10.0	65	6	-10	1004.7	1.3
02/04/2016 01:30	9.7	68	6	-10	1004.9	0.9
02/04/2016 02:00	9.9	64	6	-10	1004.9	0.7
02/04/2016 02:30	9.7	70	6	-11	1005.1	1.0
02/04/2016 03:00	9.7	68	6	-11	1005.1	0.4
02/04/2016 03:30	9.6	70	6	-10	1005.4	0.8
02/04/2016 04:00	9.6	66	6	-11	1005.6	1.0
02/04/2016 04:30	9.8	60	6	-10	1005.5	0.8
02/04/2016 05:00	9.3	69	7	-11	1005.4	1.0
02/04/2016 05:30	9.4	56	6	-9	1005.5	1.5
02/04/2016 06:00	9.1	56	6	-1	1005.7	1.6
02/04/2016 06:30	8.9	59	6	38	1005.9	1.3
02/04/2016 07:00	9.4	55	2	114	1006.0	1.8
02/04/2016 07:30	10.0	51	1	195	1006.1	2.4
02/04/2016 08:00	9.9	50	2	119	1006.3	3.1
02/04/2016 08:30	10.2	50	1	144	1006.5	2.6
02/04/2016 09:00	10.6	49	1	176	1006.5	2.7
02/04/2016 09:30	10.8	49	1	162	1006.7	2.7
02/04/2016 10:00	10.9	48	1	169	1006.8	2.7
02/04/2016 10:30	11.1	49	1	190	1006.9	2.7
02/04/2016 11:00	11.3	49	1	237	1006.9	2.5
02/04/2016 11:30	11.7	50	1	295	1006.8	2.7
02/04/2016 12:00	12.0	49	1	312	1006.7	2.8
02/04/2016 12:30	12.9	48	1	443	1006.4	2.8
02/04/2016 13:00	13.5	48	2	582	1006.3	3.3
02/04/2016 13:30	14.3	48	2	754	1005.9	3.2
02/04/2016 14:00	14.8	48	1	648	1005.5	2.8
02/04/2016 14:30	15.3	48	1	585	1005.2	2.6
02/04/2016 15:00	15.5	48	2	537	1004.7	3.3
02/04/2016 15:30	15.7	49	2	447	1004.3	3.6
02/04/2016 16:00	15.7	51	2	377	1004.1	3.5
02/04/2016 16:30	15.5	52	2	218	1003.7	3.5
02/04/2016 17:00	15.1	53	1	138	1003.4	3.1
02/04/2016 17:30	14.5	56	5	52	1003.3	2.4
02/04/2016 18:00	13.6	60	6	23	1003.3	1.7
02/04/2016 18:30	12.8	63	7	-4	1003.2	1.4
02/04/2016 19:00	12.0	65	7	-11	1003.2	1.2
02/04/2016 19:30	10.9	70	7	-10	1003.4	0.6
02/04/2016 20:00	9.5	77	7	-11	1003.6	1.0
02/04/2016 20:30	8.5	82	7	-10	1003.8	0.6
02/04/2016 21:00	7.8	86	7	-10	1003.8	0.7
02/04/2016 21:30	7.4	87	7	-10	1003.7	0.6
02/04/2016 22:00	6.6	91	7	-11	1003.6	0.4
02/04/2016 22:30	6.1	93	7	-10	1003.5	0.3
02/04/2016 23:00	5.7	95	7	-10	1003.5	0.6
02/04/2016 23:30	5.5	96	7	-10	1003.5	1.3
03/04/2016 00:00	5.9	93	7	-10	1003.4	0.9
03/04/2016 00:30	4.8	95	7	-10	1003.3	0.7
03/04/2016 01:00	4.8	98	7	-11	1003.1	0.4
03/04/2016 01:30	4.0	98	7	-10	1002.9	0.8
03/04/2016 02:00	4.4	99	7	-10	1002.9	1.7
03/04/2016 02:30	4.6	98	7	-10	1002.7	1.4
03/04/2016 03:00	3.5	98	7	-10	1002.4	0.3
03/04/2016 03:30	3.0	100	7	-10	1002.2	0.5
03/04/2016 04:00	2.6	100	7	-11	1002.1	0.4
03/04/2016 04:30	2.7	100	7	-10	1002.1	1.0
03/04/2016 05:00	3.0	100	7	-10	1002.3	1.6
03/04/2016 05:30	2.8	100	7	-10	1002.3	1.0
03/04/2016 06:00	2.7	100	7	5	1002.3	0.8
03/04/2016 06:30	2.6	100	7	53	1002.6	1.0
03/04/2016 07:00	4.4	100	6	117	1002.7	1.1
03/04/2016 07:30	5.8	96	2	229	1002.6	1.1
03/04/2016 08:00	7.9	87	1	317	1002.5	1.1
03/04/2016 08:30	9.4	79	1	382	1002.4	1.1
03/04/2016 09:00	10.9	72	1	457	1002.3	1.2
03/04/2016 09:30	12.1	70	1	435	1002.2	1.1
03/04/2016 10:00	12.9	66	1	382	1002.0	0.9
03/04/2016 10:30	14.5	60	1	655	1001.7	0.7
03/04/2016 11:00	15.8	55	1	711	1001.3	1.1
03/04/2016 11:30	16.5	51	1	655	1000.7	1.0
03/04/2016 12:00	17.6	49	1	778	1000.2	1.3
03/04/2016 12:30	18.5	46	1	777	999.8	1.3
03/04/2016 13:00	19.5	44	1	757	999.3	1.5
03/04/2016 13:30	20.6	42	1	736	998.8	1.4
03/04/2016 14:00	21.1	40	1	616	998.4	1.0
03/04/2016 14:30	21.3	40	1	482	998.0	0.9
03/04/2016 15:00	21.6	40	1	360	997.6	0.9
03/04/2016 15:30	22.2	39	1	345	997.3	0.9
03/04/2016 16:00	22.1	39	1	284	997.0	0.8
03/04/2016 16:30	22.0	41	1	172	996.7	1.2
03/04/2016 17:00	21.7	42	3	144	996.6	1.2
03/04/2016 17:30	21.2	45	6	79	996.4	1.2
03/04/2016 18:00	20.6	47	7	41	996.5	0.9
03/04/2016 18:30	19.3	51	7	-2	996.6	0.9
03/04/2016 19:00	17.1	63	7	-11	996.6	1.0
03/04/2016 19:30	15.6	68	7	-12	996.8	1.5
03/04/2016 20:00	15.1	69	7	-11	997.0	1.6
03/04/2016 20:30	13.9	74	7	-9	997.1	0.8
03/04/2016 21:00	13.2	74	7	-11	997.0	0.8
03/04/2016 21:30	13.1	70	7	-11	997.1	1.1
03/04/2016 22:00	12.1	73	7	-10	997.2	2.1
03/04/2016 22:30	12.5	69	7	-10	997.3	2.4
03/04/2016 23:00	11.7	74	7	-10	997.2	2.4
03/04/2016 23:30	11.5	74	7	-10	997.0	2.1
04/04/2016 00:00	11.4	73	7	-11	996.9	1.7
04/04/2016 00:30	10.9	76	7	-10	996.6	2.8
04/04/2016 01:00	10.6	78	7	-11	996.4	2.8
04/04/2016 01:30	10.2	81	7	-11	996.3	2.5
04/04/2016 02:00	9.6	84	7	-11	996.2	2.2
04/04/2016 02:30	8.9	88	7	-11	996.0	1.8
04/04/2016 03:00	8.1	91	7	-10	995.9	1.4
04/04/2016 03:30	7.9	86	7	-10	995.8	2.0
04/04/2016 04:00	9.6	71	7	-10	995.5	2.7
04/04/2016 04:30	8.3	86	7	-10	995.4	1.9
04/04/2016 05:00	8.4	83	7	-10	995.3	1.9
04/04/2016 05:30	9.0	78	7	-10	995.2	1.2
04/04/2016 06:00	8.6	81	7	-2	995.2	2.1
04/04/2016 06:30	8.8	81	7	41	995.2	2.1
04/04/2016 07:00	10.9	70	7	107	995.2	2.2
04/04/2016 07:30	12.3	66	4	197	995.2	2.5
04/04/2016 08:00	13.6	62	2	286	995.1	3.6
04/04/2016 08:30	14.8	58	2	374	995.0	3.6
04/04/2016 09:00	16.3	56	2	443	995.0	3.2
04/04/2016 09:30	18.1	50	1	516	995.1	3.1
04/04/2016 10:00	19.0	45	3	642	995.1	5.5
04/04/2016 10:30	19.7	44	3	669	995.0	5.2
04/04/2016 11:00	19.4	45	2	452	994.8	4.9
04/04/2016 11:30	20.5	44	2	668	994.5	4.8
04/04/2016 12:00	21.6	42	3	798	994.2	5.5
04/04/2016 12:30	22.0	41	3	756	993.9	6.0
04/04/2016 13:00	22.2	41	2	589	993.7	5.2
04/04/2016 13:30	21.7	42	3	426	993.3	6.2
04/04/2016 14:00	22.2	41	3	554	993.1	5.6
04/04/2016 14:30	23.1	40	2	638	992.7	4.7
04/04/2016 15:00	23.4	38	2	613	992.5	4.5
04/04/2016 15:30	23.5	37	2	507	992.0	4.9
04/04/2016 16:00	23.4	38	2	405	991.7	4.7
04/04/2016 16:30	23.3	37	2	329	991.6	4.2
04/04/2016 17:00	23.1	37	2	232	991.5	4.6
04/04/2016 17:30	22.2	40	4	133	991.7	4.1
04/04/2016 18:00	21.5	42	5	54	991.8	3.4
04/04/2016 18:30	20.6	44	6	5	992.0	3.6
04/04/2016 19:00	19.7	46	6	-11	992.3	4.1
04/04/2016 19:30	18.9	49	6	-11	992.7	3.5
04/04/2016 20:00	18.1	52	7	-10	993.1	2.9
04/04/2016 20:30	16.0	60	7	-10	993.4	2.6
04/04/2016 21:00	16.0	60	7	-11	993.5	1.5
04/04/2016 21:30	15.1	64	7	-11	993.7	1.5
04/04/2016 22:00	14.4	66	7	-11	993.7	0.5
04/04/2016 22:30	13.3	72	7	-10	993.9	0.8
04/04/2016 23:00	12.3	76	7	-11	993.9	0.8
04/04/2016 23:30	11.4	81	7	-10	993.8	1.3
05/04/2016 00:00	11.3	82	7	-10	993.9	1.2
05/04/2016 00:30	10.5	87	7	-10	993.7	1.9
05/04/2016 01:00	10.6	85	7	-11	993.5	1.4
05/04/2016 01:30	10.9	84	7	-10	993.2	1.6
05/04/2016 02:00	11.1	80	7	-10	993.0	2.2
05/04/2016 02:30	11.7	77	7	-11	992.7	2.0
05/04/2016 03:00	11.5	78	7	-11	992.6	1.5
05/04/2016 03:30	11.1	80	7	-10	992.4	2.1
05/04/2016 04:00	11.0	80	7	-10	992.2	1.6
05/04/2016 04:30	10.8	82	7	-10	992.1	1.1
05/04/2016 05:00	10.6	82	7	-10	992.2	1.0
05/04/2016 05:30	9.7	87	7	-10	992.3	0.6
05/04/2016 06:00	8.7	91	7	-0	992.4	1.3
05/04/2016 06:30	9.3	90	7	26	992.6	2.1
05/04/2016 07:00	10.4	88	7	78	992.7	1.9
05/04/2016 07:30	12.0	82	4	157	992.8	1.4
05/04/2016 08:00	13.1	72	3	187	992.9	2.3
05/04/2016 08:30	14.6	68	1	309	992.9	2.8
05/04/2016 09:00	16.6	60	2	359	992.9	4.7
05/04/2016 09:30	17.4	56	2	348	992.9	4.5
05/04/2016 10:00	18.9	50	2	581	992.7	4.4
05/04/2016 10:30	19.9	46	2	444	992.6	3.9
05/04/2016 11:00	20.2	46	2	351	992.3	3.5
05/04/2016 11:30	21.0	44	2	492	992.1	3.6
05/04/2016 12:00	22.3	39	2	627	991.8	3.9
05/04/2016 12:30	23.1	35	2	627	991.4	4.7
05/04/2016 13:00	23.5	34	3	577	991.0	5.8
05/04/2016 13:30	24.0	34	2	553	990.7	4.9
05/04/2016 14:00	25.1	30	2	568	990.4	4.9
05/04/2016 14:30	25.9	28	2	574	990.2	4.9
05/04/2016 15:00	25.8	29	2	500	990.1	4.5
05/04/2016 15:30	25.7	29	2	426	990.1	4.3
05/04/2016 16:00	25.4	30	2	335	990.1	3.7
05/04/2016 16:30	25.1	32	2	259	990.1	3.9
05/04/2016 17:00	24.5	33	4	194	990.3	3.9
05/04/2016 17:30	23.9	33	4	127	990.3	3.5
05/04/2016 18:00	22.8	34	7	55	990.5	2.7
05/04/2016 18:30	21.7	37	7	4	990.7	2.7
05/04/2016 19:00	20.8	39	7	-11	990.9	2.7
05/04/2016 19:30	19.8	41	7	-11	991.3	2.4
05/04/2016 20:00	18.0	48	7	-10	991.8	1.7
05/04/2016 20:30	17.8	49	6	-11	992.1	3.2
05/04/2016 21:00	18.3	48	6	-11	992.4	3.1
05/04/2016 21:30	17.5	51	7	-11	992.6	3.0
05/04/2016 22:00	17.7	51	7	-11	992.7	2.9
05/04/2016 22:30	15.5	60	7	-11	992.7	2.8
05/04/2016 23:00	14.7	62	7	-11	992.7	1.9
05/04/2016 23:30	15.3	59	7	-11	992.6	2.6
06/04/2016 00:00	15.0	60	7	-10	992.5	2.2
06/04/2016 00:30	14.5	62	7	-10	992.4	2.6
06/04/2016 01:00	14.1	64	7	-11	992.1	2.4
06/04/2016 01:30	13.1	69	7	-11	991.9	1.5
06/04/2016 02:00	13.3	64	7	-10	991.8	1.9
06/04/2016 02:30	13.6	60	7	-11	991.5	2.0
06/04/2016 03:00	13.0	63	7	-10	991.3	2.0
06/04/2016 03:30	12.0	70	7	-10	991.2	2.2
06/04/2016 04:00	11.0	74	7	-10	991.1	2.2
06/04/2016 04:30	12.0	68	7	-10	991.1	2.5
06/04/2016 05:00	12.1	68	7	-11	991.1	2.7
06/04/2016 05:30	11.5	70	7	-9	991.1	1.9
06/04/2016 06:00	11.1	72	7	4	991.2	2.0
06/04/2016 06:30	10.9	74	7	46	991.4	2.0
