	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> T 2m -> Povp. -> °C	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Rel. vl. 2m -> Povp. -> %	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Stab.atm. -> Stabilnost ->  PG	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Gl. son. sev. -> Povp. ->  W/m2	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Zr. tlak -> Povp. ->  mB	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Veter 10m -> Skal. ->  m/s
18/03/2013 09:30	3.7	66	2	35	984.0	2.1
18/03/2013 10:00	3.7	67	2	48	983.6	1.7
18/03/2013 10:30	3.5	72	1	48	983.3	0.9
18/03/2013 11:00	3.2	80	2	77	982.7	1.1
18/03/2013 11:30	3.2	88	2	83	981.8	1.4
18/03/2013 12:00	3.7	91	1	135	980.9	1.6
18/03/2013 12:30	4.1	90	2	74	980.2	1.8
18/03/2013 13:00	4.1	91	1	93	979.4	1.8
18/03/2013 13:30	4.2	92	1	73	978.7	1.7
18/03/2013 14:00	4.4	92	2	79	978.0	1.2
18/03/2013 14:30	4.6	92	2	50	977.3	1.5
18/03/2013 15:00	4.6	94	2	50	976.4	1.7
18/03/2013 15:30	4.9	94	2	31	975.9	1.6
18/03/2013 16:00	4.7	94	3	37	975.4	2.1
18/03/2013 16:30	4.8	95	2	17	974.9	1.2
18/03/2013 17:00	4.9	96	3	42	974.0	2.1
18/03/2013 17:30	5.1	96	3	32	973.1	2.0
18/03/2013 18:00	5.0	96	3	9	972.5	2.6
18/03/2013 18:30	4.9	96	4	0	972.0	2.6
18/03/2013 19:00	6.1	95	4	0	972.7	2.1
18/03/2013 19:30	6.2	97	4	0	974.2	1.5
18/03/2013 20:00	5.8	99	4	0	972.7	2.0
18/03/2013 20:30	5.7	99	4	0	972.5	1.9
18/03/2013 21:00	5.8	99	6	0	972.2	1.3
18/03/2013 21:30	6.0	98	6	0	972.2	1.1
18/03/2013 22:00	5.3	97	7	0	971.7	2.0
18/03/2013 22:30	5.4	97	6	0	972.3	0.7
18/03/2013 23:00	5.1	97	7	0	972.3	1.9
18/03/2013 23:30	5.2	97	7	0	972.5	2.3
19/03/2013 00:00	5.4	96	6	0	972.8	1.8
19/03/2013 00:30	5.1	94	7	0	972.6	1.5
19/03/2013 01:00	5.2	89	6	0	973.1	1.4
19/03/2013 01:30	5.6	89	6	0	973.8	1.5
19/03/2013 02:00	6.2	86	4	0	973.7	2.9
19/03/2013 02:30	5.8	85	6	0	973.7	1.4
19/03/2013 03:00	5.4	90	6	0	973.9	1.5
19/03/2013 03:30	5.6	90	6	0	974.2	1.8
19/03/2013 04:00	5.6	88	4	0	974.4	2.8
19/03/2013 04:30	5.1	91	4	0	974.7	1.8
19/03/2013 05:00	5.1	93	4	0	975.1	1.2
19/03/2013 05:30	5.0	95	4	0	975.6	1.1
19/03/2013 06:00	4.8	95	4	0	976.1	1.4
19/03/2013 06:30	4.8	95	4	13	976.5	1.5
19/03/2013 07:00	4.5	95	4	34	977.2	1.4
19/03/2013 07:30	5.2	90	4	115	977.9	1.8
19/03/2013 08:00	5.4	87	4	113	978.4	2.2
19/03/2013 08:30	6.1	78	3	216	978.9	2.1
19/03/2013 09:00	6.4	73	2	219	979.4	2.4
19/03/2013 09:30	6.9	70	2	260	979.7	2.3
19/03/2013 10:00	7.3	70	2	194	980.0	1.5
19/03/2013 10:30	8.7	60	1	433	980.3	1.6
19/03/2013 11:00	10.3	46	1	692	980.6	2.9
19/03/2013 11:30	11.0	42	1	678	981.0	2.7
19/03/2013 12:00	11.8	40	2	718	981.3	3.2
19/03/2013 12:30	12.9	36	1	775	981.3	3.1
19/03/2013 13:00	13.4	33	2	766	981.4	3.3
19/03/2013 13:30	13.8	32	1	713	981.6	2.9
19/03/2013 14:00	14.5	29	2	596	981.6	3.6
19/03/2013 14:30	14.0	26	2	368	981.8	3.4
19/03/2013 15:00	14.0	27	2	266	982.0	2.6
19/03/2013 15:30	14.6	25	1	345	982.0	2.8
19/03/2013 16:00	13.9	26	3	116	982.1	2.3
19/03/2013 16:30	14.2	26	2	212	982.3	3.9
19/03/2013 17:00	14.0	26	2	226	982.6	4.6
19/03/2013 17:30	13.4	26	4	108	982.9	3.8
19/03/2013 18:00	12.4	27	4	34	983.3	3.1
19/03/2013 18:30	11.2	30	5	0	983.8	2.2
19/03/2013 19:00	10.4	31	6	0	984.2	1.8
19/03/2013 19:30	9.4	33	6	0	984.8	1.3
19/03/2013 20:00	8.8	36	6	0	985.2	1.1
19/03/2013 20:30	7.1	42	6	0	985.5	0.7
19/03/2013 21:00	5.3	57	7	0	985.8	1.6
19/03/2013 21:30	5.6	59	7	0	986.1	1.5
19/03/2013 22:00	4.7	62	7	0	986.3	1.4
19/03/2013 22:30	4.0	72	7	0	986.5	1.9
19/03/2013 23:00	3.9	76	7	0	986.6	1.9
19/03/2013 23:30	3.7	76	7	0	986.8	1.4
20/03/2013 00:00	3.1	79	7	0	987.0	0.8
20/03/2013 00:30	2.8	84	7	0	987.0	1.2
20/03/2013 01:00	3.6	77	7	0	987.2	1.5
20/03/2013 01:30	2.6	83	7	0	987.2	1.5
20/03/2013 02:00	2.3	87	7	0	987.4	1.4
20/03/2013 02:30	1.9	88	7	0	987.6	1.2
20/03/2013 03:00	1.5	92	7	0	987.5	1.3
20/03/2013 03:30	1.5	93	7	0	987.4	0.8
20/03/2013 04:00	0.6	95	7	0	987.6	0.8
20/03/2013 04:30	0.6	96	7	0	987.8	0.1
20/03/2013 05:00	-0.3	98	7	0	988.0	0.3
20/03/2013 05:30	-0.4	98	6	0	988.2	0.7
20/03/2013 06:00	-0.7	98	7	0	988.3	0.6
20/03/2013 06:30	-0.1	98	7	15	988.3	0.8
20/03/2013 07:00	0.5	97	7	64	988.5	0.6
20/03/2013 07:30	1.8	84	6	162	988.6	0.8
20/03/2013 08:00	3.3	73	6	261	988.6	1.5
20/03/2013 08:30	3.6	72	4	314	988.7	1.5
20/03/2013 09:00	4.8	65	4	403	988.7	0.3
20/03/2013 09:30	6.5	51	3	492	988.7	0.2
20/03/2013 10:00	8.3	48	6	557	988.6	0.4
20/03/2013 10:30	9.8	45	4	411	988.5	0.5
20/03/2013 11:00	11.0	42	4	397	988.5	0.7
20/03/2013 11:30	11.8	40	2	298	988.6	0.6
20/03/2013 12:00	12.3	40	2	201	988.5	1.0
20/03/2013 12:30	12.9	37	2	210	988.4	1.8
20/03/2013 13:00	13.3	35	2	219	988.0	2.2
20/03/2013 13:30	13.4	34	2	201	987.7	2.9
20/03/2013 14:00	13.6	34	2	219	987.3	2.7
20/03/2013 14:30	13.6	34	2	172	987.2	2.0
20/03/2013 15:00	13.4	35	3	149	986.9	1.7
20/03/2013 15:30	14.0	34	2	224	986.7	1.8
20/03/2013 16:00	14.4	33	2	195	986.6	2.8
20/03/2013 16:30	14.1	33	4	111	986.5	2.8
20/03/2013 17:00	13.8	33	4	69	986.5	1.4
20/03/2013 17:30	13.5	34	4	33	986.6	1.7
20/03/2013 18:00	13.2	33	4	8	986.7	2.9
20/03/2013 18:30	12.8	34	5	0	987.0	2.7
20/03/2013 19:00	12.4	35	5	0	987.2	2.5
20/03/2013 19:30	12.2	35	4	0	987.3	2.7
20/03/2013 20:00	11.8	37	4	0	987.2	3.5
20/03/2013 20:30	11.5	39	4	0	987.3	2.5
20/03/2013 21:00	11.1	41	4	0	987.5	2.3
20/03/2013 21:30	10.1	47	5	0	987.9	2.4
20/03/2013 22:00	9.3	57	6	0	988.1	0.7
20/03/2013 22:30	8.8	68	6	0	988.3	0.1
20/03/2013 23:00	7.9	84	6	0	988.3	0.2
20/03/2013 23:30	7.6	90	4	0	988.2	0.2
21/03/2013 00:00	7.5	93	4	0	988.2	0.7
21/03/2013 00:30	7.2	95	4	0	988.0	1.1
21/03/2013 01:00	7.1	96	4	0	987.8	1.3
21/03/2013 01:30	6.9	97	4	0	987.7	0.7
21/03/2013 02:00	6.7	98	4	0	987.5	0.5
21/03/2013 02:30	6.6	99	4	0	987.2	0.4
21/03/2013 03:00	6.6	99	4	0	987.1	1.4
21/03/2013 03:30	7.0	94	6	0	987.0	0.7
21/03/2013 04:00	7.3	75	4	0	987.4	1.6
21/03/2013 04:30	7.2	66	4	0	987.8	1.6
21/03/2013 05:00	6.9	68	3	0	988.2	1.3
21/03/2013 05:30	6.5	71	3	0	988.6	1.3
21/03/2013 06:00	6.3	73	2	0	988.8	1.0
21/03/2013 06:30	6.4	72	3	2	988.9	0.6
21/03/2013 07:00	5.6	81	6	10	989.0	0.4
21/03/2013 07:30	5.3	91	4	20	989.2	0.7
21/03/2013 08:00	5.6	92	3	35	989.4	0.6
21/03/2013 08:30	5.9	89	2	53	989.6	0.3
21/03/2013 09:00	6.2	87	2	76	989.7	0.5
21/03/2013 09:30	6.6	82	4	99	989.8	0.9
21/03/2013 10:00	6.9	81	2	118	990.0	0.7
21/03/2013 10:30	7.7	74	2	206	990.0	0.9
21/03/2013 11:00	8.6	61	2	350	989.7	1.4
21/03/2013 11:30	9.7	50	2	549	989.6	1.4
21/03/2013 12:00	10.9	41	1	607	989.6	1.0
21/03/2013 12:30	12.4	31	1	537	989.7	2.5
21/03/2013 13:00	12.3	30	1	312	989.7	1.6
21/03/2013 13:30	12.8	29	1	526	989.7	1.1
21/03/2013 14:00	12.8	27	1	225	989.6	1.7
21/03/2013 14:30	12.5	27	1	99	989.7	1.2
21/03/2013 15:00	11.9	31	3	32	990.0	0.8
21/03/2013 15:30	12.2	29	2	112	990.3	1.1
21/03/2013 16:00	13.0	27	1	301	990.3	1.6
21/03/2013 16:30	13.6	25	1	349	990.3	2.2
21/03/2013 17:00	13.5	24	1	226	990.7	2.1
21/03/2013 17:30	13.2	23	1	129	991.1	1.9
21/03/2013 18:00	12.4	21	4	22	991.8	2.7
21/03/2013 18:30	11.6	20	4	2	992.2	1.7
21/03/2013 19:00	10.3	22	6	0	992.7	1.3
21/03/2013 19:30	9.5	25	6	0	993.1	1.1
21/03/2013 20:00	9.2	24	6	0	993.3	1.3
21/03/2013 20:30	9.1	23	5	0	993.5	2.5
21/03/2013 21:00	8.6	24	5	0	993.7	2.8
21/03/2013 21:30	8.4	24	5	0	993.9	2.7
21/03/2013 22:00	7.8	25	5	0	994.2	2.2
21/03/2013 22:30	6.5	28	6	0	994.4	1.5
21/03/2013 23:00	4.2	42	6	0	994.6	1.0
21/03/2013 23:30	3.6	47	7	0	994.5	1.1
22/03/2013 00:00	2.6	57	7	0	994.7	1.5
22/03/2013 00:30	2.5	60	7	0	994.5	0.9
22/03/2013 01:00	1.8	66	7	0	994.6	0.7
22/03/2013 01:30	1.7	68	7	0	994.4	0.6
22/03/2013 02:00	0.8	75	7	0	994.4	0.1
22/03/2013 02:30	-0.1	83	7	0	994.3	0.8
22/03/2013 03:00	0.0	84	6	0	994.3	0.3
22/03/2013 03:30	-0.3	84	7	0	994.3	0.9
22/03/2013 04:00	0.0	81	6	0	994.4	0.8
22/03/2013 04:30	0.9	79	6	0	994.4	1.0
22/03/2013 05:00	0.3	82	6	0	994.5	1.2
22/03/2013 05:30	1.3	77	5	0	994.7	2.0
22/03/2013 06:00	1.3	75	5	0	994.8	2.2
22/03/2013 06:30	1.3	74	4	19	994.9	2.4
22/03/2013 07:00	1.8	72	4	91	995.1	1.9
22/03/2013 07:30	2.7	64	3	182	995.2	2.1
22/03/2013 08:00	3.4	57	1	283	995.3	2.1
22/03/2013 08:30	3.9	54	1	383	995.4	2.6
22/03/2013 09:00	4.4	51	1	476	995.5	2.6
22/03/2013 09:30	5.1	49	1	559	995.6	2.8
22/03/2013 10:00	5.7	47	1	631	995.6	2.4
22/03/2013 10:30	6.5	45	1	690	995.4	2.1
22/03/2013 11:00	7.0	44	1	736	995.2	1.9
22/03/2013 11:30	7.5	42	1	768	995.1	1.8
22/03/2013 12:00	8.0	40	1	785	995.0	1.3
22/03/2013 12:30	8.9	36	1	782	994.7	1.3
22/03/2013 13:00	9.4	34	1	765	994.5	1.2
22/03/2013 13:30	9.7	34	1	736	994.1	1.8
22/03/2013 14:00	10.0	33	1	694	993.8	1.8
22/03/2013 14:30	10.2	31	1	639	993.6	1.4
22/03/2013 15:00	10.5	30	1	563	993.4	1.4
22/03/2013 15:30	11.0	29	1	488	993.3	1.6
22/03/2013 16:00	11.3	29	1	399	993.2	2.2
22/03/2013 16:30	11.2	29	1	302	993.2	2.4
22/03/2013 17:00	11.0	30	1	208	993.2	2.3
22/03/2013 17:30	10.6	31	1	114	993.3	2.1
22/03/2013 18:00	9.6	34	4	38	993.6	2.0
22/03/2013 18:30	8.1	41	6	1	993.9	1.3
22/03/2013 19:00	7.1	46	6	0	994.3	1.3
22/03/2013 19:30	6.7	50	6	0	994.7	1.3
22/03/2013 20:00	6.5	46	4	0	995.2	3.4
22/03/2013 20:30	5.8	46	4	0	995.6	3.0
22/03/2013 21:00	5.1	45	4	0	995.8	3.0
22/03/2013 21:30	4.4	46	4	0	996.2	2.1
22/03/2013 22:00	3.9	48	4	0	996.5	1.9
22/03/2013 22:30	3.2	49	4	0	996.8	1.9
22/03/2013 23:00	2.6	50	4	0	997.1	2.1
22/03/2013 23:30	1.8	52	4	0	997.4	1.8
23/03/2013 00:00	1.2	55	6	0	997.5	1.2
23/03/2013 00:30	0.6	58	6	0	997.7	0.9
23/03/2013 01:00	0.6	60	6	0	997.9	0.7
23/03/2013 01:30	-0.2	65	6	0	997.9	0.8
23/03/2013 02:00	-0.6	70	6	0	997.9	1.0
23/03/2013 02:30	-1.0	75	6	0	998.0	0.6
23/03/2013 03:00	-0.3	70	6	0	998.0	0.7
23/03/2013 03:30	-0.5	70	6	0	997.8	1.0
23/03/2013 04:00	-0.7	71	6	0	997.6	0.6
23/03/2013 04:30	-0.9	72	6	0	997.5	0.7
23/03/2013 05:00	-0.2	66	6	0	997.7	1.5
23/03/2013 05:30	-0.2	66	6	0	997.7	1.6
23/03/2013 06:00	-0.3	66	4	1	997.7	1.8
23/03/2013 06:30	-0.4	68	6	18	997.8	1.5
23/03/2013 07:00	0.0	65	4	59	997.8	2.0
23/03/2013 07:30	0.5	62	2	148	998.1	2.4
23/03/2013 08:00	0.7	61	1	194	998.3	1.8
23/03/2013 08:30	1.2	58	1	250	998.3	2.0
23/03/2013 09:00	2.0	54	1	451	998.3	2.5
23/03/2013 09:30	2.0	53	1	408	998.3	2.2
23/03/2013 10:00	2.8	52	1	506	998.4	2.4
23/03/2013 10:30	3.5	50	1	658	998.3	3.0
23/03/2013 11:00	4.0	47	1	725	997.8	2.5
23/03/2013 11:30	4.4	46	1	620	997.5	2.0
23/03/2013 12:00	4.6	45	1	620	997.5	1.5
23/03/2013 12:30	5.2	44	1	566	997.4	1.8
23/03/2013 13:00	5.3	44	1	423	997.1	2.1
23/03/2013 13:30	5.4	45	1	366	996.8	2.2
23/03/2013 14:00	5.6	45	1	363	996.4	2.1
23/03/2013 14:30	5.6	46	1	241	996.3	2.4
23/03/2013 15:00	5.2	47	1	127	996.1	2.8
23/03/2013 15:30	5.2	47	1	126	996.1	2.6
23/03/2013 16:00	5.1	47	2	72	996.0	2.2
23/03/2013 16:30	5.0	48	2	33	996.1	2.0
23/03/2013 17:00	4.9	49	2	37	996.1	1.9
23/03/2013 17:30	4.9	49	2	19	996.2	1.8
23/03/2013 18:00	4.7	50	2	1	996.3	1.9
23/03/2013 18:30	4.6	52	2	0	996.5	1.6
23/03/2013 19:00	4.5	53	2	0	996.9	1.5
23/03/2013 19:30	4.4	54	2	0	997.3	1.5
23/03/2013 20:00	4.0	53	3	0	997.4	2.4
23/03/2013 20:30	3.8	53	3	0	997.4	2.4
23/03/2013 21:00	3.7	54	2	0	997.7	1.9
23/03/2013 21:30	3.4	54	2	0	998.3	1.3
23/03/2013 22:00	3.0	55	3	0	998.2	2.0
23/03/2013 22:30	1.8	69	2	0	998.3	2.0
23/03/2013 23:00	0.6	90	2	0	998.6	0.4
23/03/2013 23:30	0.2	97	2	0	998.7	0.8
24/03/2013 00:00	0.1	98	2	0	998.5	0.8
24/03/2013 00:30	0.0	98	3	0	998.5	0.8
24/03/2013 01:00	0.0	98	2	0	998.6	0.9
24/03/2013 01:30	-0.1	98	2	0	998.5	0.6
24/03/2013 02:00	-0.2	98	2	0	998.3	0.7
24/03/2013 02:30	-0.3	98	2	0	998.1	0.9
24/03/2013 03:00	-0.3	97	2	0	998.0	1.1
24/03/2013 03:30	-0.3	94	3	0	997.9	1.4
24/03/2013 04:00	-0.4	94	2	0	997.7	0.7
24/03/2013 04:30	-0.5	94	3	0	997.7	0.6
24/03/2013 05:00	-0.6	95	3	0	997.7	0.6
24/03/2013 05:30	-0.5	95	3	0	997.7	0.6
24/03/2013 06:00	-0.5	95	2	0	997.7	0.8
24/03/2013 06:30	-0.6	96	2	0	997.8	0.7
24/03/2013 07:00	-0.6	96	2	5	998.0	0.8
24/03/2013 07:30	-0.5	95	2	14	998.1	0.8
24/03/2013 08:00	-0.5	95	3	31	998.1	0.8
24/03/2013 08:30	-0.3	93	3	55	998.2	0.8
24/03/2013 09:00	-0.1	92	3	64	998.2	0.5
24/03/2013 09:30	0.0	90	2	46	998.3	0.2
24/03/2013 10:00	0.2	90	2	47	998.3	0.5
24/03/2013 10:30	0.6	88	1	83	998.3	1.0
24/03/2013 11:00	0.8	85	2	82	998.3	1.7
24/03/2013 11:30	1.0	84	1	150	998.2	2.1
24/03/2013 12:00	1.1	83	1	165	998.1	1.7
24/03/2013 12:30	0.9	85	1	168	998.1	2.1
24/03/2013 13:00	0.7	87	1	130	997.9	2.8
24/03/2013 13:30	0.3	84	2	104	997.7	3.3
24/03/2013 14:00	0.0	84	1	94	997.7	2.9
24/03/2013 14:30	-0.3	83	1	88	997.9	2.6
24/03/2013 15:00	-0.2	79	2	104	997.7	3.0
24/03/2013 15:30	-0.4	82	1	83	997.6	2.9
24/03/2013 16:00	-0.6	82	2	82	997.4	3.4
24/03/2013 16:30	-0.7	82	1	78	997.4	2.9
24/03/2013 17:00	-0.7	83	1	68	997.2	2.7
24/03/2013 17:30	-0.8	82	2	32	997.2	2.4
24/03/2013 18:00	-1.0	83	2	2	997.4	2.1
24/03/2013 18:30	-1.6	89	3	0	997.5	2.2
24/03/2013 19:00	-1.6	91	2	0	997.9	1.6
24/03/2013 19:30	-1.5	89	2	0	998.1	1.8
24/03/2013 20:00	-1.3	83	2	0	998.3	1.9
24/03/2013 20:30	-1.3	80	3	0	998.2	1.9
24/03/2013 21:00	-1.4	80	3	0	998.2	2.4
24/03/2013 21:30	-1.5	82	3	0	998.3	2.2
24/03/2013 22:00	-1.6	83	3	0	998.4	2.2
24/03/2013 22:30	-1.7	83	3	0	998.2	2.2
24/03/2013 23:00	-1.9	84	3	0	998.0	2.3
24/03/2013 23:30	-1.9	79	3	0	997.6	2.5
25/03/2013 00:00	-1.8	78	2	0	997.3	1.2
25/03/2013 00:30	-1.8	76	2	0	997.3	1.1
25/03/2013 01:00	-1.8	77	2	0	997.2	0.9
25/03/2013 01:30	-1.8	78	2	0	996.6	1.1
25/03/2013 02:00	-1.8	77	2	0	996.1	2.1
25/03/2013 02:30	-2.3	81	2	0	996.0	1.9
25/03/2013 03:00	-2.3	78	2	0	995.9	1.5
25/03/2013 03:30	-2.3	75	2	0	995.8	1.0
25/03/2013 04:00	-2.3	71	2	0	995.2	1.6
25/03/2013 04:30	-2.4	69	2	0	995.1	1.5
25/03/2013 05:00	-2.5	68	2	0	995.1	0.9
25/03/2013 05:30	-2.5	70	2	0	994.9	1.2
25/03/2013 06:00	-2.9	74	2	0	994.6	2.0
25/03/2013 06:30	-3.1	77	3	0	994.5	2.7
25/03/2013 07:00	-3.1	80	3	9	994.4	2.0
25/03/2013 07:30	-3.0	79	2	34	994.2	1.9
25/03/2013 08:00	-2.8	77	2	61	993.9	2.3
25/03/2013 08:30	-2.8	76	2	48	993.6	2.5
25/03/2013 09:00	-2.9	79	2	76	993.3	2.0
25/03/2013 09:30	-2.8	79	2	78	993.4	1.5
25/03/2013 10:00	-2.8	81	2	88	993.1	1.1
25/03/2013 10:30	-2.8	81	2	95	992.9	1.2
25/03/2013 11:00	-2.8	81	1	88	992.4	0.9
25/03/2013 11:30	-2.8	83	1	88	991.7	1.1
25/03/2013 12:00	-2.9	85	2	121	991.4	1.3
25/03/2013 12:30	-2.8	83	2	147	990.9	1.1
25/03/2013 13:00	-2.7	82	2	103	990.8	1.2
25/03/2013 13:30	-2.6	81	1	100	990.5	1.0
25/03/2013 14:00	-2.5	77	2	104	990.0	2.1
25/03/2013 14:30	-3.0	84	2	74	989.6	1.7
25/03/2013 15:00	-2.8	85	2	90	989.3	1.3
25/03/2013 15:30	-2.9	85	2	48	989.3	1.1
25/03/2013 16:00	-3.1	87	3	30	989.0	0.4
25/03/2013 16:30	-3.0	86	2	16	988.6	0.3
25/03/2013 17:00	-2.9	84	2	6	988.4	0.9
25/03/2013 17:30	-3.2	89	2	0	988.4	1.0
25/03/2013 18:00	-3.4	91	3	0	988.5	1.0
25/03/2013 18:30	-3.3	92	3	0	988.4	1.0
25/03/2013 19:00	-3.1	90	2	0	988.4	1.7
25/03/2013 19:30	-3.0	90	3	0	988.4	1.1
25/03/2013 20:00	-3.2	92	4	0	988.5	1.1
25/03/2013 20:30	-3.3	94	4	0	988.5	0.8
25/03/2013 21:00	-3.0	94	4	0	988.3	0.7
25/03/2013 21:30	-3.0	93	4	0	988.1	0.8
25/03/2013 22:00	-2.7	89	4	0	987.8	0.7
25/03/2013 22:30	-2.6	88	6	0	987.7	0.5
25/03/2013 23:00	-2.6	88	6	0	987.5	1.1
25/03/2013 23:30	-1.8	79	3	0	987.3	1.2
26/03/2013 00:00	-1.8	80	3	0	987.0	0.8
26/03/2013 00:30	-2.2	85	4	0	986.9	1.2
26/03/2013 01:00	-2.8	92	4	0	986.9	1.7
26/03/2013 01:30	-2.9	95	4	0	986.6	1.0
26/03/2013 02:00	-2.9	95	4	0	986.4	0.8
26/03/2013 02:30	-2.9	95	4	0	986.1	0.9
26/03/2013 03:00	-2.6	95	6	0	985.9	0.5
26/03/2013 03:30	-2.6	94	6	0	985.7	0.2
26/03/2013 04:00	-2.1	91	4	0	985.7	0.5
26/03/2013 04:30	-2.2	91	6	0	985.7	0.4
26/03/2013 05:00	-1.9	87	4	0	985.7	0.7
26/03/2013 05:30	-1.5	80	3	0	985.6	1.6
26/03/2013 06:00	-1.6	81	2	0	985.6	1.5
26/03/2013 06:30	-1.7	81	2	0	985.7	1.5
26/03/2013 07:00	-1.7	81	2	0	985.9	0.9
26/03/2013 07:30	-1.8	82	3	3	986.0	0.3
26/03/2013 08:00	-2.0	86	4	10	986.1	0.8
26/03/2013 08:30	-1.6	81	2	21	986.1	0.2
26/03/2013 09:00	-1.4	77	2	20	986.2	0.6
26/03/2013 09:30	-1.5	77	2	29	986.2	0.9
26/03/2013 10:00	-1.4	78	2	35	986.4	0.4
26/03/2013 10:30	-1.3	73	1	39	986.5	0.6
26/03/2013 11:00	-1.7	80	3	53	986.6	0.5
26/03/2013 11:30	-1.1	71	1	86	986.7	0.3
26/03/2013 12:00	-1.0	68	1	91	986.7	0.9
26/03/2013 12:30				107	986.7	1.4
26/03/2013 13:00	-0.7	70	1	104	986.7	1.1
26/03/2013 13:30	-0.6	68	1	99	986.6	1.0
26/03/2013 14:00	-0.5	70	1	107	986.6	1.3
26/03/2013 14:30	-0.4	72	1	113	986.6	1.5
26/03/2013 15:00	-0.2	69	1	104	986.7	1.6
26/03/2013 15:30	-0.3	71	1	63	986.7	2.1
26/03/2013 16:00	-0.5	72	1	48	986.9	2.1
26/03/2013 16:30	-0.9	77	1	38	987.2	2.7
26/03/2013 17:00	-1.2	82	1	30	987.4	2.2
26/03/2013 17:30	-1.5	86	2	17	987.6	1.6
26/03/2013 18:00	-1.8	88	2	3	987.8	1.6
26/03/2013 18:30	-1.9	90	3	0	987.9	1.2
26/03/2013 19:00	-1.8	90	3	0	988.2	1.0
26/03/2013 19:30	-1.9	90	3	0	988.4	0.8
26/03/2013 20:00	-2.1	92	3	0	988.7	0.4
26/03/2013 20:30	-2.3	95	2	0	988.9	0.6
26/03/2013 21:00	-2.5	95	4	0	989.3	0.7
26/03/2013 21:30	-2.7	96	4	0	989.6	1.1
26/03/2013 22:00	-2.7	96	4	0	989.6	0.9
26/03/2013 22:30	-2.9	95	4	0	989.6	0.7
26/03/2013 23:00	-3.0	96	3	0	989.7	0.2
26/03/2013 23:30	-3.2	97	3	0	989.7	0.4
27/03/2013 00:00	-3.4	97	4	0	989.7	0.5
27/03/2013 00:30	-3.7	98	4	0	989.7	0.5
27/03/2013 01:00	-3.8	98	4	0	989.8	0.7
27/03/2013 01:30	-3.6	98	4	0	989.8	0.8
27/03/2013 02:00	-3.5	98	4	0	989.8	0.7
27/03/2013 02:30	-3.5	97	6	0	989.8	0.5
27/03/2013 03:00	-3.6	97	6	0	989.7	0.9
27/03/2013 03:30	-3.5	97	6	0	989.7	0.5
27/03/2013 04:00	-3.3	97	6	0	989.7	0.1
27/03/2013 04:30	-3.2	96	6	0	989.8	0.6
27/03/2013 05:00	-3.3	96	4	0	989.9	0.5
27/03/2013 05:30	-3.4	96	6	0	989.9	0.2
27/03/2013 06:00	-3.3	96	6	0	989.9	0.2
27/03/2013 06:30	-3.3	96	6	1	990.3	0.5
27/03/2013 07:00	-3.2	96	6	6	990.5	0.1
27/03/2013 07:30	-3.0	93	4	13	990.8	0.2
27/03/2013 08:00	-2.6	86	4	26	991.0	0.0
27/03/2013 08:30	-2.1	78	4	42	991.1	0.0
27/03/2013 09:00	-1.7	74	3	56	991.4	0.6
27/03/2013 09:30	-1.5	69	4	76	991.6	0.6
27/03/2013 10:00	-1.1	62	4	88	991.7	0.7
27/03/2013 10:30	-0.5	55	4	110	991.9	0.4
27/03/2013 11:00	-0.1	52	4	131	992.0	0.7
27/03/2013 11:30	0.3	48	6	177	992.1	0.6
27/03/2013 12:00	0.9	45	1	213	992.1	0.8
27/03/2013 12:30	1.4	42	1	213	992.2	0.9
27/03/2013 13:00	1.8	41	1	258	992.1	0.8
27/03/2013 13:30	1.9	38	1	258	992.0	0.8
27/03/2013 14:00	1.4	40	2	222	991.9	1.2
27/03/2013 14:30	1.4	44	2	191	991.9	1.1
27/03/2013 15:00	1.3	46	3	182	992.0	1.0
27/03/2013 15:30	1.3	46	2	157	992.1	0.9
27/03/2013 16:00	1.3	47	2	130	992.3	1.3
27/03/2013 16:30	1.3	47	2	99	992.6	1.4
27/03/2013 17:00	1.3	47	2	67	992.7	1.1
27/03/2013 17:30	1.3	49	2	43	992.8	1.1
27/03/2013 18:00	1.0	51	2	16	993.0	0.9
27/03/2013 18:30	0.9	53	3	1	993.2	0.7
27/03/2013 19:00	0.8	54	4	0	993.6	0.7
27/03/2013 19:30	0.7	55	4	0	993.7	1.0
27/03/2013 20:00	0.6	57	4	0	993.9	1.0
27/03/2013 20:30	0.7	57	4	0	994.5	0.8
27/03/2013 21:00	0.5	59	4	0	994.8	0.4
27/03/2013 21:30	0.3	65	3	0	994.8	0.3
27/03/2013 22:00	0.2	71	4	0	994.8	0.0
27/03/2013 22:30	0.1	71	4	0	994.9	0.1
27/03/2013 23:00	0.1	70	4	0	994.8	0.3
27/03/2013 23:30	-0.1	70	4	0	994.8	0.5
28/03/2013 00:00	-0.4	75	6	0	994.9	0.6
