	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> T 2m -> Povp. -> °C	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Rel. vl. 2m -> Povp. -> %	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Stab.atm. -> Stabilnost ->  PG	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Gl. son. sev. -> Povp. ->  W/m2	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Zr. tlak -> Povp. ->  mB	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Veter 10m -> Skal. ->  m/s
01/05/2017 13:00	18.7	44	1	717	993.9	2.2
01/05/2017 13:30	18.7	42	1	651	993.8	1.8
01/05/2017 14:00	19.2	40	1	587	993.5	1.9
01/05/2017 14:30	19.6	39	1	603	993.2	2.0
01/05/2017 15:00	20.1	38	1	590	992.8	2.4
01/05/2017 15:30	20.2	36	1	524	992.6	1.8
01/05/2017 16:00	20.7	36	1	450	992.6	1.9
01/05/2017 16:30	20.4	36	1	374	992.6	2.2
01/05/2017 17:00	20.5	36	1	297	992.5	2.1
01/05/2017 17:30	20.5	36	1	217	992.4	2.1
01/05/2017 18:00	20.3	38	1	135	992.3	1.8
01/05/2017 18:30	19.5	41	6	47	992.4	1.2
01/05/2017 19:00	17.6	48	7	2	992.5	1.5
01/05/2017 19:30	16.1	55	7	-6	992.5	1.3
01/05/2017 20:00	15.6	56	7	-7	992.9	1.1
01/05/2017 20:30	15.6	58	7	-6	993.1	1.0
01/05/2017 21:00	14.6	67	7	-6	993.4	0.9
01/05/2017 21:30	14.3	70	7	-6	994.0	3.2
01/05/2017 22:00	15.1	61	5	-6	994.3	3.8
01/05/2017 22:30	14.8	59	7	-6	994.2	1.5
01/05/2017 23:00	14.1	68	7	-6	994.3	1.2
01/05/2017 23:30	13.5	74	7	-6	994.5	1.2
02/05/2017 00:00	13.4	74	7	-6	994.7	1.1
02/05/2017 00:30	13.0	77	7	-6	994.7	1.0
02/05/2017 01:00	13.7	65	7	-6	994.6	1.7
02/05/2017 01:30	12.9	72	7	-6	994.7	1.4
02/05/2017 02:00	12.2	76	7	-6	994.8	1.1
02/05/2017 02:30	10.9	84	7	-6	995.2	1.5
02/05/2017 03:00	10.4	85	7	-6	995.1	1.8
02/05/2017 03:30	9.6	88	7	-6	995.1	0.7
02/05/2017 04:00	8.4	91	7	-6	995.3	0.4
02/05/2017 04:30	7.6	94	7	-6	995.5	1.8
02/05/2017 05:00	8.0	94	7	-4	995.7	1.9
02/05/2017 05:30	7.4	93	7	20	995.8	0.8
02/05/2017 06:00	8.1	92	7	82	996.2	0.6
02/05/2017 06:30	10.4	85	1	154	996.5	0.6
02/05/2017 07:00	11.0	83	1	152	996.8	1.4
02/05/2017 07:30	11.6	81	1	240	997.1	1.4
02/05/2017 08:00	12.7	75	1	321	997.4	1.1
02/05/2017 08:30	14.3	69	1	466	997.6	1.1
02/05/2017 09:00	16.1	52	1	606	997.7	2.9
02/05/2017 09:30	16.7	48	2	686	997.9	4.1
02/05/2017 10:00	17.2	46	1	742	998.0	3.2
02/05/2017 10:30	16.6	47	2	342	998.1	3.4
02/05/2017 11:00	16.7	46	1	348	998.1	2.2
02/05/2017 11:30	18.3	41	2	833	998.1	3.3
02/05/2017 12:00	18.2	41	1	586	998.1	2.9
02/05/2017 12:30	19.1	40	1	797	998.0	3.4
02/05/2017 13:00	19.3	38	2	780	998.1	3.8
02/05/2017 13:30	19.6	36	2	751	998.0	4.0
02/05/2017 14:00	20.1	35	2	710	998.0	3.5
02/05/2017 14:30	20.6	35	2	666	997.8	3.6
02/05/2017 15:00	20.6	34	2	617	997.9	3.5
02/05/2017 15:30	20.8	35	1	549	997.8	3.4
02/05/2017 16:00	20.9	34	1	474	997.8	2.8
02/05/2017 16:30	21.0	34	1	396	997.9	2.9
02/05/2017 17:00	20.8	33	1	312	998.0	2.8
02/05/2017 17:30	20.5	34	1	187	997.9	2.8
02/05/2017 18:00	19.4	37	4	79	997.9	1.7
02/05/2017 18:30	19.8	36	1	79	997.9	1.1
02/05/2017 19:00	18.6	40	7	14	998.0	0.9
02/05/2017 19:30	14.8	61	7	-6	998.2	1.1
02/05/2017 20:00	13.0	69	7	-6	998.5	1.1
02/05/2017 20:30	11.6	76	7	-6	998.9	0.9
02/05/2017 21:00	10.5	79	7	-6	999.1	1.2
02/05/2017 21:30	9.9	79	7	-7	999.2	1.5
02/05/2017 22:00	9.6	80	7	-6	999.4	1.3
02/05/2017 22:30	9.1	82	7	-6	999.5	1.9
02/05/2017 23:00	9.7	80	7	-6	999.6	2.0
02/05/2017 23:30	8.8	83	7	-6	999.7	1.1
03/05/2017 00:00	8.2	86	7	-7	999.7	0.7
03/05/2017 00:30	7.4	89	7	-6	999.6	1.2
03/05/2017 01:00	7.6	88	7	-7	999.6	1.1
03/05/2017 01:30	7.3	90	7	-6	999.6	0.4
03/05/2017 02:00	7.6	90	7	-6	999.5	0.8
03/05/2017 02:30	7.8	89	7	-6	999.5	1.5
03/05/2017 03:00	7.8	90	6	-6	999.4	1.2
03/05/2017 03:30	7.8	89	6	-6	999.3	2.0
03/05/2017 04:00	7.7	88	6	-6	999.3	2.2
03/05/2017 04:30	8.0	88	6	-6	999.3	1.6
03/05/2017 05:00	8.2	88	6	-2	999.5	1.0
03/05/2017 05:30	8.3	89	4	3	999.6	1.6
03/05/2017 06:00	8.8	87	2	24	999.7	1.3
03/05/2017 06:30	8.9	88	1	32	999.8	1.2
03/05/2017 07:00	9.2	86	1	24	999.8	1.7
03/05/2017 07:30	9.3	86	2	26	1000.0	1.9
03/05/2017 08:00	9.8	85	1	108	999.9	1.6
03/05/2017 08:30	10.9	81	1	128	999.9	2.1
03/05/2017 09:00	11.1	82	1	63	999.9	1.7
03/05/2017 09:30	11.7	79	1	78	999.9	1.5
03/05/2017 10:00	12.7	74	1	189	999.7	1.2
03/05/2017 10:30	14.6	63	1	460	999.6	1.4
03/05/2017 11:00	15.1	61	1	339	999.7	2.0
03/05/2017 11:30	15.6	59	1	281	999.8	1.2
03/05/2017 12:00	16.0	59	1	245	999.8	0.9
03/05/2017 12:30	16.8	58	1	460	999.6	1.4
03/05/2017 13:00	17.3	58	1	373	999.3	1.9
03/05/2017 13:30	17.5	59	1	317	999.2	2.7
03/05/2017 14:00	17.4	59	1	304	999.1	3.0
03/05/2017 14:30	17.5	57	1	350	998.9	2.8
03/05/2017 15:00	17.6	58	2	332	998.7	3.2
03/05/2017 15:30	17.7	58	2	439	998.6	3.4
03/05/2017 16:00	18.2	56	1	495	998.3	2.8
03/05/2017 16:30	18.3	56	1	367	998.1	2.9
03/05/2017 17:00	18.0	56	1	174	997.9	2.4
03/05/2017 17:30	18.1	58	1	222	997.8	2.4
03/05/2017 18:00	17.9	59	1	167	997.8	2.7
03/05/2017 18:30	17.3	63	2	69	997.9	2.1
03/05/2017 19:00	16.2	69	6	9	998.0	1.7
03/05/2017 19:30	14.5	78	7	-6	998.1	1.4
03/05/2017 20:00	13.3	83	7	-6	998.2	1.0
03/05/2017 20:30	12.8	85	7	-6	998.5	1.1
03/05/2017 21:00	12.3	87	7	-6	998.5	1.7
03/05/2017 21:30	13.6	83	7	-6	998.5	2.1
03/05/2017 22:00	13.2	84	7	-7	998.5	1.7
03/05/2017 22:30	12.0	88	7	-7	998.5	1.0
03/05/2017 23:00	10.6	93	7	-6	998.2	1.3
03/05/2017 23:30	9.9	95	7	-7	998.1	0.9
04/05/2017 00:00	9.3	96	7	-6	998.2	0.9
04/05/2017 00:30	8.7	96	7	-6	998.3	0.6
04/05/2017 01:00	8.3	97	7	-6	998.3	1.1
04/05/2017 01:30	7.6	97	7	-7	998.1	1.1
04/05/2017 02:00	7.1	98	7	-6	998.0	1.7
04/05/2017 02:30	7.6	98	7	-6	997.9	1.6
04/05/2017 03:00	7.0	98	7	-6	998.0	1.2
04/05/2017 03:30	7.1	98	6	-6	998.0	1.1
04/05/2017 04:00	7.0	98	4	-6	998.0	0.5
04/05/2017 04:30	6.9	98	2	-6	997.9	0.5
04/05/2017 05:00	7.0	98	1	-2	997.9	0.4
04/05/2017 05:30	7.2	98	1	18	998.0	0.4
04/05/2017 06:00	7.5	98	1	50	998.1	0.7
04/05/2017 06:30	8.3	98	1	160	998.0	0.7
04/05/2017 07:00	9.5	96	1	295	997.9	0.6
04/05/2017 07:30	10.6	89	1	267	997.9	1.0
04/05/2017 08:00	11.6	84	1	353	997.8	1.4
04/05/2017 08:30	13.3	78	1	489	997.5	1.2
04/05/2017 09:00	14.8	70	1	508	997.2	1.7
04/05/2017 09:30	15.7	66	1	598	996.9	2.1
04/05/2017 10:00	17.4	56	1	674	997.0	1.2
04/05/2017 10:30	18.7	50	1	704	996.8	1.4
04/05/2017 11:00	19.8	46	1	750	996.7	1.3
04/05/2017 11:30	20.7	44	1	771	996.5	1.8
04/05/2017 12:00	20.0	48	1	280	996.3	2.9
04/05/2017 12:30	17.2	62	4	120	996.7	3.6
04/05/2017 13:00	17.1	61	1	199	996.6	2.1
04/05/2017 13:30	18.3	54	1	307	996.3	1.4
04/05/2017 14:00	19.3	48	1	503	996.1	2.5
04/05/2017 14:30	20.7	43	1	706	995.7	1.6
04/05/2017 15:00	21.2	41	1	672	995.4	2.3
04/05/2017 15:30	21.0	42	1	470	995.2	3.1
04/05/2017 16:00	20.3	44	2	305	995.0	3.3
04/05/2017 16:30	20.5	43	2	297	994.9	3.3
04/05/2017 17:00	20.1	44	2	191	994.9	3.1
04/05/2017 17:30	20.1	43	2	214	994.9	3.5
04/05/2017 18:00	18.5	50	2	132	995.0	4.8
04/05/2017 18:30	16.6	57	4	35	995.4	4.1
04/05/2017 19:00	15.4	62	7	4	995.8	2.5
04/05/2017 19:30	14.0	70	7	-5	996.0	2.4
04/05/2017 20:00	12.9	75	7	-6	996.3	2.1
04/05/2017 20:30	12.2	78	7	-6	996.6	1.5
04/05/2017 21:00	12.4	77	7	-6	996.7	2.0
04/05/2017 21:30	11.5	84	7	-7	996.7	1.4
04/05/2017 22:00	11.3	84	7	-6	996.5	2.0
04/05/2017 22:30	11.2	85	7	-6	996.4	1.4
04/05/2017 23:00	10.4	89	7	-6	996.5	1.8
04/05/2017 23:30	10.8	86	7	-6	996.5	1.1
05/05/2017 00:00	10.8	86	7	-6	996.2	0.7
05/05/2017 00:30	10.5	88	7	-6	996.3	0.8
05/05/2017 01:00	10.1	90	7	-6	996.2	1.3
05/05/2017 01:30	10.1	90	7	-6	996.2	1.1
05/05/2017 02:00	9.6	93	7	-6	995.9	1.4
05/05/2017 02:30	9.7	92	7	-6	996.0	1.3
05/05/2017 03:00	9.6	93	7	-6	996.1	2.2
05/05/2017 03:30	10.1	91	7	-6	996.1	2.1
05/05/2017 04:00	10.3	89	7	-6	996.1	2.0
05/05/2017 04:30	10.5	89	6	-6	996.0	0.8
05/05/2017 05:00	10.4	90	6	-6	995.9	0.6
05/05/2017 05:30	10.1	92	6	-1	996.0	1.0
05/05/2017 06:00	10.2	93	6	-1	996.3	0.9
05/05/2017 06:30	10.4	94	4	2	996.7	0.5
05/05/2017 07:00	10.5	95	4	5	996.9	0.8
05/05/2017 07:30	10.6	96	2	11	997.1	0.4
05/05/2017 08:00	10.5	96	4	34	997.2	0.6
05/05/2017 08:30	10.9	96	1	81	997.3	0.3
05/05/2017 09:00	11.2	95	1	73	997.5	0.8
05/05/2017 09:30	11.5	94	1	99	997.7	0.6
05/05/2017 10:00	11.7	92	1	84	997.7	0.8
05/05/2017 10:30	11.9	91	1	155	997.7	1.2
05/05/2017 11:00	12.0	87	1	136	997.8	1.9
05/05/2017 11:30	12.2	87	1	106	997.8	1.8
05/05/2017 12:00	12.0	90	1	129	997.8	1.9
05/05/2017 12:30	13.7	78	1	545	997.7	2.2
05/05/2017 13:00	14.6	74	1	435	997.7	1.8
05/05/2017 13:30	14.8	73	1	323	997.9	2.6
05/05/2017 14:00	14.5	76	1	156	998.0	1.9
05/05/2017 14:30	14.3	76	1	198	998.0	2.1
05/05/2017 15:00	14.3	77	1	215	998.0	1.4
05/05/2017 15:30	14.4	74	1	128	998.0	1.6
05/05/2017 16:00	13.8	78	2	76	998.0	1.7
05/05/2017 16:30	13.7	83	1	64	998.1	0.4
05/05/2017 17:00	13.3	89	6	23	998.2	1.1
05/05/2017 17:30	13.1	91	6	32	998.1	0.7
05/05/2017 18:00	13.3	89	2	48	998.1	0.8
05/05/2017 18:30	13.5	87	1	58	998.1	1.2
05/05/2017 19:00	13.4	87	4	35	998.3	2.1
05/05/2017 19:30	12.5	91	7	-2	998.5	1.5
05/05/2017 20:00	11.7	93	7	-6	998.8	1.3
05/05/2017 20:30	11.0	96	7	-6	999.1	1.9
05/05/2017 21:00	10.8	96	7	-6	999.2	2.1
05/05/2017 21:30	10.6	96	7	-6	999.4	2.2
05/05/2017 22:00	10.3	97	7	-6	999.5	2.3
05/05/2017 22:30	10.1	97	7	-6	999.6	2.1
05/05/2017 23:00	9.4	96	7	-6	999.5	1.5
05/05/2017 23:30	8.7	97	7	-6	999.4	2.0
06/05/2017 00:00	8.8	97	7	-6	999.2	2.2
06/05/2017 00:30	8.3	98	7	-6	999.1	2.2
06/05/2017 01:00	8.1	98	7	-6	998.7	0.9
06/05/2017 01:30	7.4	98	7	-6	998.4	1.5
06/05/2017 02:00	7.4	98	7	-6	998.7	1.5
06/05/2017 02:30	7.5	98	7	-6	998.9	1.7
06/05/2017 03:00	7.7	98	6	-7	998.9	2.2
06/05/2017 03:30	7.1	98	7	-6	998.7	1.0
06/05/2017 04:00	6.8	98	7	-6	998.6	1.9
06/05/2017 04:30	6.2	98	7	-6	998.6	0.9
06/05/2017 05:00	5.6	98	7	-2	998.5	0.5
06/05/2017 05:30	5.9	98	7	32	998.5	0.8
06/05/2017 06:00	7.8	98	2	109	998.6	1.8
06/05/2017 06:30	8.7	95	1	190	998.7	1.6
06/05/2017 07:00	9.7	90	1	266	998.7	2.2
06/05/2017 07:30	11.2	85	1	343	998.6	0.9
06/05/2017 08:00	12.5	81	1	418	998.3	0.8
06/05/2017 08:30	13.2	79	1	486	998.4	1.5
06/05/2017 09:00	14.3	79	1	553	998.2	1.3
06/05/2017 09:30	16.1	74	1	612	997.9	1.0
06/05/2017 10:00	17.1	70	1	665	997.5	1.2
06/05/2017 10:30	18.6	63	1	715	997.1	1.4
06/05/2017 11:00	19.8	55	1	737	996.6	1.3
06/05/2017 11:30	20.6	50	1	749	996.1	2.2
06/05/2017 12:00	21.4	46	1	783	995.7	2.7
06/05/2017 12:30	22.1	42	1	783	995.4	2.7
06/05/2017 13:00	22.7	42	2	802	995.2	3.4
06/05/2017 13:30	22.9	42	2	681	994.9	3.5
06/05/2017 14:00	22.9	42	2	565	994.4	4.4
06/05/2017 14:30	22.9	41	2	490	993.9	4.1
06/05/2017 15:00	21.9	42	2	236	993.7	4.5
06/05/2017 15:30	20.9	42	2	156	993.5	4.2
06/05/2017 16:00	21.1	42	2	207	993.1	3.5
06/05/2017 16:30	20.7	44	1	138	992.3	2.2
06/05/2017 17:00	20.2	46	2	81	992.0	2.2
06/05/2017 17:30	19.9	48	1	149	991.9	2.6
06/05/2017 18:00	20.2	47	1	134	991.4	2.5
06/05/2017 18:30	19.0	50	5	21	991.3	3.0
06/05/2017 19:00	18.1	49	6	3	991.1	2.6
06/05/2017 19:30	17.5	53	7	-6	991.1	1.6
06/05/2017 20:00	16.9	57	7	-6	991.1	2.0
06/05/2017 20:30	16.7	55	6	-6	991.0	2.2
06/05/2017 21:00	16.2	58	5	-7	991.3	4.3
06/05/2017 21:30	14.6	66	4	-6	991.5	5.4
06/05/2017 22:00	12.7	82	5	-6	991.1	3.2
06/05/2017 22:30	12.0	88	6	-6	990.7	1.2
06/05/2017 23:00	11.9	89	5	-6	990.6	2.3
06/05/2017 23:30	11.7	90	5	-7	990.6	2.4
07/05/2017 00:00	11.6	92	6	-6	990.4	1.4
07/05/2017 00:30	11.4	94	6	-6	990.1	1.9
07/05/2017 01:00	11.3	94	5	-6	989.9	2.2
07/05/2017 01:30	11.3	95	6	-6	989.8	2.0
07/05/2017 02:00	11.2	96	4	-6	989.6	1.0
07/05/2017 02:30	11.2	96	4	-6	989.3	0.8
07/05/2017 03:00	11.1	96	6	-5	989.1	1.1
07/05/2017 03:30	11.1	96	6	-6	989.0	1.1
07/05/2017 04:00	11.1	96	6	-7	988.8	0.9
07/05/2017 04:30	11.1	97	4	-6	988.6	0.8
07/05/2017 05:00	11.0	96	6	-3	988.5	1.5
07/05/2017 05:30	11.1	96	6	14	988.5	1.5
07/05/2017 06:00	11.2	95	6	35	988.8	2.0
07/05/2017 06:30	11.6	94	1	71	988.9	1.4
07/05/2017 07:00	12.2	92	1	134	989.1	2.2
07/05/2017 07:30	12.5	90	1	140	989.2	2.7
07/05/2017 08:00	12.9	88	1	197	989.5	2.9
07/05/2017 08:30	13.5	86	1	219	989.8	2.4
07/05/2017 09:00	14.3	83	1	441	990.1	1.8
07/05/2017 09:30	15.3	78	1	422	990.1	1.6
07/05/2017 10:00	15.9	77	1	264	990.3	1.4
07/05/2017 10:30	16.6	69	1	245	990.6	2.4
07/05/2017 11:00	16.5	69	1	181	990.7	2.3
07/05/2017 11:30	17.0	67	1	223	990.8	2.2
07/05/2017 12:00	16.9	68	1	148	990.9	1.8
07/05/2017 12:30	17.2	67	1	261	990.9	2.1
07/05/2017 13:00	17.2	68	1	145	990.8	1.7
07/05/2017 13:30	17.3	68	1	117	990.8	1.9
07/05/2017 14:00	17.0	70	1	76	991.0	1.8
07/05/2017 14:30	17.3	68	1	103	991.0	1.8
07/05/2017 15:00	17.5	69	1	150	990.9	1.7
07/05/2017 15:30	17.0	75	1	151	990.9	2.0
07/05/2017 16:00	17.0	73	1	109	990.7	1.5
07/05/2017 16:30	17.3	68	1	126	990.4	1.1
07/05/2017 17:00	17.7	66	1	168	990.2	0.7
07/05/2017 17:30	17.9	65	1	162	990.0	0.9
07/05/2017 18:00	17.8	66	1	131	990.1	1.0
07/05/2017 18:30	17.6	68	2	66	990.4	0.9
07/05/2017 19:00	16.2	76	7	16	990.5	1.1
07/05/2017 19:30	14.6	85	7	-5	990.8	0.9
07/05/2017 20:00	13.8	91	7	-6	990.9	1.1
07/05/2017 20:30	13.6	93	7	-7	991.2	0.9
07/05/2017 21:00	13.5	93	7	-6	991.4	1.8
07/05/2017 21:30	13.4	92	7	-6	991.5	2.0
07/05/2017 22:00	12.4	95	7	-6	991.6	1.1
07/05/2017 22:30	11.6	96	7	-7	991.8	1.5
07/05/2017 23:00	11.0	96	7	-6	991.8	1.4
07/05/2017 23:30	11.0	97	7	-6	991.8	2.1
08/05/2017 00:00	11.0	97	7	-6	991.9	1.7
08/05/2017 00:30	10.4	97	7	-6	992.0	1.3
08/05/2017 01:00	10.9	98	6	-6	991.9	1.3
08/05/2017 01:30	10.6	97	7	-6	992.0	1.1
08/05/2017 02:00	10.6	98	6	-6	991.8	1.3
08/05/2017 02:30	10.4	98	6	-6	991.8	1.3
08/05/2017 03:00	10.2	97	7	-6	991.7	1.0
08/05/2017 03:30	9.3	98	7	-6	991.8	1.6
08/05/2017 04:00	9.3	98	7	-6	991.7	1.5
08/05/2017 04:30	9.0	98	7	-6	991.7	1.3
08/05/2017 05:00	9.1	98	7	6	991.8	1.4
08/05/2017 05:30	9.7	98	4	58	991.9	1.3
08/05/2017 06:00	10.4	97	1	83	992.1	1.2
08/05/2017 06:30	10.6	96	1	76	992.2	1.2
08/05/2017 07:00	11.2	94	1	117	992.4	1.1
08/05/2017 07:30	12.6	88	1	342	992.4	1.1
08/05/2017 08:00	14.1	82	1	433	992.4	1.4
08/05/2017 08:30	15.1	77	1	418	992.3	1.1
08/05/2017 09:00	16.8	67	1	496	992.3	0.8
08/05/2017 09:30	17.9	66	1	600	992.2	1.1
08/05/2017 10:00	19.1	57	1	676	992.1	1.1
08/05/2017 10:30	20.0	50	1	745	991.9	1.5
08/05/2017 11:00	20.5	46	1	617	991.8	1.6
08/05/2017 11:30	20.1	48	1	328	991.7	2.1
08/05/2017 12:00	20.4	47	1	388	991.6	1.7
08/05/2017 12:30	20.4	47	1	298	991.3	1.4
08/05/2017 13:00	20.0	47	1	128	991.2	1.3
08/05/2017 13:30	18.6	58	2	264	991.0	3.3
08/05/2017 14:00	17.6	64	1	125	991.0	2.6
08/05/2017 14:30	15.9	80	6	45	991.2	2.3
08/05/2017 15:00	15.7	84	4	264	990.9	1.4
08/05/2017 15:30	17.9	69	1	281	990.7	1.9
08/05/2017 16:00	16.8	73	5	92	990.6	2.4
08/05/2017 16:30	17.0	77	1	148	990.5	2.1
08/05/2017 17:00	16.7	76	4	105	990.7	3.2
08/05/2017 17:30	16.2	76	4	85	990.9	2.4
08/05/2017 18:00	15.4	79	4	51	991.0	3.5
08/05/2017 18:30	14.9	83	5	42	991.0	3.0
08/05/2017 19:00	14.5	84	4	21	991.2	3.2
08/05/2017 19:30	13.8	88	6	-4	991.4	2.5
08/05/2017 20:00	13.3	90	6	-6	991.9	1.6
08/05/2017 20:30	13.2	91	7	-6	992.2	1.5
08/05/2017 21:00	12.8	92	7	-6	992.4	1.4
08/05/2017 21:30	12.3	94	7	-6	992.5	1.1
08/05/2017 22:00	12.4	94	7	-7	992.6	1.0
08/05/2017 22:30	12.1	95	7	-6	992.8	1.4
08/05/2017 23:00	12.2	96	6	-6	992.8	1.6
08/05/2017 23:30	12.1	96	6	-6	992.9	1.3
09/05/2017 00:00	11.8	96	6	-6	993.0	1.2
09/05/2017 00:30	11.9	96	6	-6	992.9	1.2
09/05/2017 01:00	11.8	95	6	-6	992.8	1.2
09/05/2017 01:30	11.7	96	6	-6	992.8	0.8
09/05/2017 02:00	11.8	96	6	-6	992.7	0.7
09/05/2017 02:30	11.8	96	6	-6	992.8	1.2
09/05/2017 03:00	11.5	97	6	-6	992.7	1.4
09/05/2017 03:30	11.6	96	6	-6	992.8	0.9
09/05/2017 04:00	11.6	96	6	-6	992.7	0.7
09/05/2017 04:30	11.4	97	6	-6	992.8	0.8
09/05/2017 05:00	11.3	97	6	-5	993.0	1.0
09/05/2017 05:30	11.3	97	6	5	993.2	0.9
09/05/2017 06:00	11.6	97	6	18	993.5	0.6
09/05/2017 06:30	12.1	92	4	36	993.7	1.2
09/05/2017 07:00	12.6	78	4	66	993.8	2.1
09/05/2017 07:30	12.9	73	1	107	994.0	2.5
09/05/2017 08:00	12.9	75	1	128	994.1	2.3
09/05/2017 08:30	12.6	76	1	125	994.2	2.8
09/05/2017 09:00	12.7	74	2	194	994.2	3.1
09/05/2017 09:30	13.0	72	2	257	994.3	3.5
09/05/2017 10:00	13.4	69	2	338	994.4	3.4
09/05/2017 10:30	13.7	66	2	316	994.4	3.4
09/05/2017 11:00	13.9	65	1	274	994.4	2.9
09/05/2017 11:30	14.0	66	1	235	994.3	2.5
09/05/2017 12:00	14.2	65	1	257	994.2	2.1
09/05/2017 12:30	14.4	63	1	288	994.0	2.2
09/05/2017 13:00	15.2	60	1	472	993.7	2.3
09/05/2017 13:30	15.2	59	1	336	993.6	2.3
09/05/2017 14:00	14.2	67	2	222	993.8	4.3
09/05/2017 14:30	12.6	76	2	141	994.1	4.2
09/05/2017 15:00	12.5	78	1	103	994.3	2.7
09/05/2017 15:30	12.4	80	1	65	994.3	2.4
09/05/2017 16:00	12.1	85	1	81	994.1	2.1
09/05/2017 16:30	12.2	84	1	117	994.1	1.0
09/05/2017 17:00	12.5	82	1	149	993.9	1.3
09/05/2017 17:30	12.8	79	1	96	993.9	2.0
09/05/2017 18:00	13.0	67	1	101	994.0	2.9
09/05/2017 18:30	12.3	64	4	37	994.3	3.0
09/05/2017 19:00	11.7	65	5	5	994.7	2.6
09/05/2017 19:30	11.1	64	4	-4	995.2	3.6
09/05/2017 20:00	10.5	64	5	-6	995.6	3.0
09/05/2017 20:30	10.2	63	5	-7	996.2	2.6
09/05/2017 21:00	9.8	63	5	-6	996.6	2.4
09/05/2017 21:30	9.7	64	4	-6	996.9	2.1
09/05/2017 22:00	9.6	63	4	-6	997.1	2.4
09/05/2017 22:30	9.3	58	4	-6	997.4	3.7
09/05/2017 23:00	9.0	57	5	-6	997.5	2.8
09/05/2017 23:30	8.9	54	5	-6	997.8	2.6
10/05/2017 00:00	8.7	54	6	-6	997.9	2.0
10/05/2017 00:30	8.5	57	6	-6	998.0	1.5
10/05/2017 01:00	8.3	57	6	-6	998.0	1.4
10/05/2017 01:30	8.2	56	6	-6	998.1	1.0
10/05/2017 02:00	8.1	56	6	-6	997.9	1.0
10/05/2017 02:30	8.0	62	6	-7	997.9	0.6
10/05/2017 03:00	7.5	76	6	-6	997.8	0.5
10/05/2017 03:30	7.1	74	6	-6	997.5	0.5
10/05/2017 04:00	7.0	78	7	-6	997.3	0.6
10/05/2017 04:30	6.6	83	7	-6	997.2	0.6
10/05/2017 05:00	6.0	82	7	-2	997.4	0.8
10/05/2017 05:30	6.7	79	6	13	997.4	0.5
10/05/2017 06:00	7.4	71	2	32	997.5	0.9
10/05/2017 06:30	8.0	59	1	59	997.5	1.4
10/05/2017 07:00	8.2	60	1	103	997.4	1.8
10/05/2017 07:30	8.6	56	1	174	997.5	1.9
10/05/2017 08:00	9.2	54	1	322	997.4	2.0
10/05/2017 08:30	9.8	48	1	365	997.4	2.0
10/05/2017 09:00	10.4	45	1	548	997.2	1.6
10/05/2017 09:30	11.1	42	1	640	997.0	1.5
10/05/2017 10:00	12.0	40	1	631	996.9	1.8
10/05/2017 10:30	12.6	40	1	642	996.6	1.9
10/05/2017 11:00	12.8	42	1	592	996.3	1.7
10/05/2017 11:30	13.4	43	1	619	996.2	1.7
10/05/2017 12:00	13.6	44	1	470	996.0	1.9
10/05/2017 12:30	14.3	44	1	694	995.7	1.5
10/05/2017 13:00	14.8	43	1	800	995.5	1.8
10/05/2017 13:30	15.3	42	1	622	995.2	1.7
10/05/2017 14:00	16.2	41	1	812	994.7	1.9
10/05/2017 14:30	16.9	40	1	733	994.4	1.9
10/05/2017 15:00	16.6	41	1	502	994.1	1.9
10/05/2017 15:30	17.1	42	1	575	993.8	2.2
10/05/2017 16:00	17.5	42	1	487	993.5	2.2
10/05/2017 16:30	17.7	42	1	363	993.2	2.5
10/05/2017 17:00	17.7	43	1	298	993.0	2.7
10/05/2017 17:30	17.9	43	1	259	992.8	2.5
10/05/2017 18:00	17.7	45	1	162	992.6	1.8
10/05/2017 18:30	17.1	47	2	61	992.5	1.5
10/05/2017 19:00	16.4	52	6	36	992.4	1.4
10/05/2017 19:30	14.4	62	7	-4	992.5	0.6
10/05/2017 20:00	11.8	78	7	-7	992.6	1.1
10/05/2017 20:30	11.0	82	7	-6	992.8	1.2
10/05/2017 21:00	10.3	84	7	-6	993.0	1.0
10/05/2017 21:30	9.0	90	7	-6	993.1	1.4
10/05/2017 22:00	8.8	90	7	-6	993.2	1.0
10/05/2017 22:30	8.4	92	7	-6	993.2	1.2
10/05/2017 23:00	8.1	92	7	-7	993.2	1.1
10/05/2017 23:30	8.0	95	7	-6	993.2	1.3
11/05/2017 00:00	7.5	95	7	-6	993.2	1.5
11/05/2017 00:30	8.0	94	7	-6	993.0	1.6
11/05/2017 01:00	7.9	91	7	-6	993.0	1.1
11/05/2017 01:30	8.2	90	7	-5	992.9	1.6
11/05/2017 02:00	8.1	89	7	-6	992.8	1.8
11/05/2017 02:30	7.3	93	7	-6	992.7	1.2
11/05/2017 03:00	7.4	93	7	-6	992.4	1.1
